id,name,business_id,created_at,externalReference,cost,type
1597,Free dessert,461,2025-07-12 19:43:51.000,5a6ee791,500,FREE_PRODUCT
1598,10% off next visit,461,2025-07-12 19:43:51.000,d26984c0,300,DISCOUNT
1599,10% off next visit,462,2025-07-12 19:43:51.000,cf909e78,300,DISCOUNT
1600,Free coffee,462,2025-07-12 19:43:51.000,b134faa5,150,FREE_PRODUCT
1601,20% off any purchase,463,2025-07-12 19:43:51.000,147846d7,800,DISCOUNT
1602,Birthday bonus,463,2025-07-12 19:43:51.000,f951ce4f,0,OTHER
1603,Free coffee,463,2025-07-12 19:43:51.000,a7a46ff4,150,FREE_PRODUCT
1604,Free dessert,463,2025-07-12 19:43:51.000,2df35d78,500,FREE_PRODUCT
1605,10% off next visit,463,2025-07-12 19:43:51.000,8e499479,300,DISCOUNT
1606,15% discount,464,2025-07-12 19:43:51.000,bd6e0415,0,DISCOUNT
1607,Buy 9 get 1 free,464,2025-07-12 19:43:51.000,f34671ba,0,FREE_PRODUCT
1608,Free product,464,2025-07-12 19:43:51.000,e299d370,0,FREE_PRODUCT
1609,Complimentary upgrade,464,2025-07-12 19:43:51.000,df8b70e3,0,OTHER
1610,20% off any purchase,465,2025-07-12 19:43:51.000,56ef02df,800,DISCOUNT
1611,Free coffee,465,2025-07-12 19:43:51.000,aec997b8,150,FREE_PRODUCT
1612,Free dessert,465,2025-07-12 19:43:51.000,0ce679f6,500,FREE_PRODUCT
1613,10% off next visit,465,2025-07-12 19:43:51.000,9e946ebb,300,DISCOUNT
1614,Birthday bonus,465,2025-07-12 19:43:51.000,60c7da43,0,OTHER
1615,10% off next visit,466,2025-07-12 19:43:51.000,25afb729,300,DISCOUNT
1616,Birthday bonus,466,2025-07-12 19:43:51.000,862af53b,0,OTHER
1617,Free coffee,466,2025-07-12 19:43:51.000,eb60c6bb,150,FREE_PRODUCT
1618,Free dessert,466,2025-07-12 19:43:51.000,1107a204,500,FREE_PRODUCT
1619,Member discount 5%,467,2025-07-12 19:43:51.000,b48d8ed1,0,DISCOUNT
1620,Exclusive member offer,467,2025-07-12 19:43:51.000,ab29ce05,0,OTHER
1621,Buy 9 get 1 free,468,2025-07-12 19:43:51.000,87902450,0,FREE_PRODUCT
1622,Complimentary upgrade,468,2025-07-12 19:43:51.000,eda26aea,0,OTHER
1623,Free product,468,2025-07-12 19:43:51.000,eb6d23af,0,FREE_PRODUCT
1624,15% discount,468,2025-07-12 19:43:51.000,94d31f96,0,DISCOUNT
1625,20% off any purchase,469,2025-07-12 19:43:51.000,05548734,800,DISCOUNT
1626,Free coffee,469,2025-07-12 19:43:51.000,84679de2,150,FREE_PRODUCT
1627,20% off any purchase,470,2025-07-12 19:43:51.000,84296804,800,DISCOUNT
1628,Free dessert,470,2025-07-12 19:43:51.000,24aae535,500,FREE_PRODUCT
1629,15% discount,471,2025-07-12 19:43:51.000,340388a1,0,DISCOUNT
1630,Free product,471,2025-07-12 19:43:51.000,b29e9fbc,0,FREE_PRODUCT
1631,Buy 9 get 1 free,471,2025-07-12 19:43:51.000,e7bc3369,0,FREE_PRODUCT
1632,10% off next visit,472,2025-07-12 19:43:51.000,4b72197a,300,DISCOUNT
1633,20% off any purchase,472,2025-07-12 19:43:51.000,f7e40eb9,800,DISCOUNT
1634,Birthday bonus,472,2025-07-12 19:43:51.000,7dcd38fb,0,OTHER
1635,Birthday bonus,473,2025-07-12 19:43:51.000,d93fc524,0,OTHER
1636,10% off next visit,473,2025-07-12 19:43:51.000,f0150f1d,300,DISCOUNT
1637,Free dessert,473,2025-07-12 19:43:51.000,eab63e49,500,FREE_PRODUCT
1638,20% off any purchase,473,2025-07-12 19:43:51.000,00d9e677,800,DISCOUNT
1639,Free coffee,473,2025-07-12 19:43:51.000,1a5f70e9,150,FREE_PRODUCT
1640,15% discount,474,2025-07-12 19:43:51.000,8defdb37,0,DISCOUNT
1641,Buy 9 get 1 free,474,2025-07-12 19:43:51.000,9f3ca9ca,0,FREE_PRODUCT
1642,Free product,474,2025-07-12 19:43:51.000,ce60fdc8,0,FREE_PRODUCT
1643,Free coffee,475,2025-07-12 19:43:51.000,acc95454,150,FREE_PRODUCT
1644,20% off any purchase,475,2025-07-12 19:43:51.000,078a3bc1,800,DISCOUNT
1645,10% off next visit,475,2025-07-12 19:43:51.000,6b7b1ce9,300,DISCOUNT
1646,Free dessert,475,2025-07-12 19:43:51.000,19e3f80f,500,FREE_PRODUCT
1647,Birthday bonus,475,2025-07-12 19:43:51.000,921ff90f,0,OTHER
1648,Exclusive member offer,476,2025-07-12 19:43:51.000,ee306e1a,0,OTHER
1649,Member discount 5%,476,2025-07-12 19:43:51.000,fcd64b1f,0,DISCOUNT
1650,10% off next visit,477,2025-07-12 19:43:51.000,81a77c66,300,DISCOUNT
1651,Free dessert,477,2025-07-12 19:43:51.000,9577ee7d,500,FREE_PRODUCT
1652,Birthday bonus,477,2025-07-12 19:43:51.000,0ec085d4,0,OTHER
1653,Free coffee,477,2025-07-12 19:43:51.000,9622376e,150,FREE_PRODUCT
1654,20% off any purchase,477,2025-07-12 19:43:51.000,a9daaefc,800,DISCOUNT
1655,Complimentary upgrade,478,2025-07-12 19:43:51.000,8556d98c,0,OTHER
1656,15% discount,478,2025-07-12 19:43:51.000,69f356e6,0,DISCOUNT
1657,Exclusive member offer,479,2025-07-12 19:43:51.000,1aadeaff,0,OTHER
1658,Member discount 5%,479,2025-07-12 19:43:51.000,2e904af0,0,DISCOUNT
1659,Birthday bonus,480,2025-07-12 19:43:51.000,422b3879,0,OTHER
1660,20% off any purchase,480,2025-07-12 19:43:51.000,3b2025cf,800,DISCOUNT
1661,Exclusive member offer,481,2025-07-12 19:43:51.000,ca1a4df5,0,OTHER
1662,Member discount 5%,481,2025-07-12 19:43:51.000,e55f1ab7,0,DISCOUNT
1663,Birthday bonus,482,2025-07-12 19:43:51.000,0f999508,0,OTHER
1664,20% off any purchase,482,2025-07-12 19:43:51.000,96aa8e2a,800,DISCOUNT
1665,Free coffee,482,2025-07-12 19:43:51.000,81b23a58,150,FREE_PRODUCT
1666,10% off next visit,482,2025-07-12 19:43:51.000,99e77633,300,DISCOUNT
1667,Free dessert,482,2025-07-12 19:43:51.000,93a05bb1,500,FREE_PRODUCT
1668,Birthday bonus,483,2025-07-12 19:43:51.000,03539d82,0,OTHER
1669,Free dessert,483,2025-07-12 19:43:51.000,1fabd6ad,500,FREE_PRODUCT
1670,Free coffee,483,2025-07-12 19:43:51.000,836f6404,150,FREE_PRODUCT
1671,20% off any purchase,483,2025-07-12 19:43:51.000,6c2f29b6,800,DISCOUNT
1672,10% off next visit,484,2025-07-12 19:43:51.000,b10815e1,300,DISCOUNT
1673,Free coffee,484,2025-07-12 19:43:51.000,00c75ec3,150,FREE_PRODUCT
1674,Free dessert,484,2025-07-12 19:43:51.000,7d00484f,500,FREE_PRODUCT
1675,Birthday bonus,484,2025-07-12 19:43:51.000,bb33368f,0,OTHER
1676,20% off any purchase,484,2025-07-12 19:43:51.000,5e8b1810,800,DISCOUNT
1677,15% discount,485,2025-07-12 19:43:51.000,f5ceb37c,0,DISCOUNT
1678,Complimentary upgrade,485,2025-07-12 19:43:51.000,c04c1dac,0,OTHER
1679,Free product,485,2025-07-12 19:43:51.000,9be47330,0,FREE_PRODUCT
1680,Free coffee,486,2025-07-12 19:43:51.000,70f158ae,150,FREE_PRODUCT
1681,10% off next visit,486,2025-07-12 19:43:51.000,84f7f698,300,DISCOUNT
1682,15% discount,487,2025-07-12 19:43:51.000,c8288e7b,0,DISCOUNT
1683,Free product,487,2025-07-12 19:43:51.000,bfaaf0af,0,FREE_PRODUCT
1684,Buy 9 get 1 free,487,2025-07-12 19:43:51.000,5173b7b5,0,FREE_PRODUCT
1685,15% discount,488,2025-07-12 19:43:51.000,e854242b,0,DISCOUNT
1686,Complimentary upgrade,488,2025-07-12 19:43:51.000,acf38cb8,0,OTHER
1687,10% off next visit,489,2025-07-12 19:43:51.000,5a7f193b,300,DISCOUNT
1688,20% off any purchase,489,2025-07-12 19:43:51.000,37b2503e,800,DISCOUNT
1689,Birthday bonus,490,2025-07-12 19:43:51.000,14331532,0,OTHER
1690,20% off any purchase,490,2025-07-12 19:43:51.000,fc2d7a7b,800,DISCOUNT
1691,Member discount 5%,491,2025-07-12 19:43:51.000,ae8424c1,0,DISCOUNT
1692,Exclusive member offer,491,2025-07-12 19:43:51.000,9615e804,0,OTHER
1693,Free dessert,492,2025-07-12 19:43:51.000,887030dc,500,FREE_PRODUCT
1694,20% off any purchase,492,2025-07-12 19:43:51.000,b9d2adb6,800,DISCOUNT
1695,10% off next visit,492,2025-07-12 19:43:51.000,09e724b8,300,DISCOUNT
1696,Exclusive member offer,493,2025-07-12 19:43:51.000,9b7d2e4c,0,OTHER
1697,Member discount 5%,493,2025-07-12 19:43:51.000,4438d2b4,0,DISCOUNT
1698,10% off next visit,494,2025-07-12 19:43:51.000,dda66ffd,300,DISCOUNT
1699,Free coffee,494,2025-07-12 19:43:51.000,d74df24b,150,FREE_PRODUCT
1700,20% off any purchase,494,2025-07-12 19:43:51.000,bb7d499c,800,DISCOUNT
1701,Birthday bonus,494,2025-07-12 19:43:51.000,1144e8aa,0,OTHER
1702,Free dessert,494,2025-07-12 19:43:51.000,86549156,500,FREE_PRODUCT
1703,Free product,495,2025-07-12 19:43:51.000,e7e7f99e,0,FREE_PRODUCT
1704,Buy 9 get 1 free,495,2025-07-12 19:43:51.000,ee5d5d82,0,FREE_PRODUCT
1705,20% off any purchase,496,2025-07-12 19:43:51.000,c6152b9b,800,DISCOUNT
1706,Free dessert,496,2025-07-12 19:43:51.000,1f1dff84,500,FREE_PRODUCT
1707,10% off next visit,496,2025-07-12 19:43:51.000,6ece9d22,300,DISCOUNT
1708,Birthday bonus,496,2025-07-12 19:43:51.000,392c759e,0,OTHER
1709,Free dessert,497,2025-07-12 19:43:51.000,c2b2f5a0,500,FREE_PRODUCT
1710,20% off any purchase,497,2025-07-12 19:43:51.000,fda292c7,800,DISCOUNT
1711,Free coffee,497,2025-07-12 19:43:51.000,584aee11,150,FREE_PRODUCT
1712,Birthday bonus,497,2025-07-12 19:43:51.000,eaa88687,0,OTHER
1713,Free product,498,2025-07-12 19:43:51.000,043cc003,0,FREE_PRODUCT
1714,Complimentary upgrade,498,2025-07-12 19:43:51.000,ef897cd9,0,OTHER
1715,15% discount,498,2025-07-12 19:43:51.000,24d5930b,0,DISCOUNT
1716,Buy 9 get 1 free,498,2025-07-12 19:43:51.000,9854da74,0,FREE_PRODUCT
1717,Free product,499,2025-07-12 19:43:51.000,cc106883,0,FREE_PRODUCT
1718,Complimentary upgrade,499,2025-07-12 19:43:51.000,4744f7d4,0,OTHER
1719,Buy 9 get 1 free,499,2025-07-12 19:43:51.000,92f50604,0,FREE_PRODUCT
1720,Free coffee,500,2025-07-12 19:43:51.000,c8993f05,150,FREE_PRODUCT
1721,10% off next visit,500,2025-07-12 19:43:51.000,510f5a95,300,DISCOUNT
1722,20% off any purchase,500,2025-07-12 19:43:51.000,96bcec83,800,DISCOUNT
1723,Birthday bonus,500,2025-07-12 19:43:51.000,9b0b1f2d,0,OTHER
