id,type,value,reward_id,business_id,enable,expiresInHours
3068,BIRTHDAY,10,1531,441,1,2160
3069,NEW_CLIENT,10,1531,441,1,2160
3070,NEW_CLIENT,1,1532,441,1,2160
3071,TRANSACTION,5,1532,441,1,1440
3072,BIRTHDAY,1,1532,441,1,4320
3073,NEW_CLIENT,2,1533,441,1,2160
3074,TRANSACTION,5,1533,441,1,1440
3075,BIRTHDAY,10,1534,442,1,1440
3076,NEW_CLIENT,1,1535,442,1,1440
3077,BIRTHDAY,3,1535,442,1,720
3078,TRANSACTION,1,1536,443,1,4320
3079,BIRTHDAY,2,1536,443,1,1440
3080,TRANSACTION,5,1537,443,1,2160
3081,NEW_CLIENT,3,1537,443,1,2160
3082,BIRTHDAY,3,1537,443,1,720
3083,NEW_CLIENT,5,1538,443,1,1440
3084,NEW_CLIENT,2,1539,443,1,1440
3085,BIRTHDAY,2,1539,443,1,720
3086,BIRTHDAY,2,1540,444,1,720
3087,NEW_CLIENT,2,1541,444,1,4320
3088,TRANSACTION,1,1541,444,1,2160
3089,BIRTHDAY,10,1542,445,1,1440
3090,NEW_CLIENT,10,1542,445,1,1440
3091,NEW_CLIENT,2,1543,445,1,4320
3092,NEW_CLIENT,5,1544,445,1,720
3093,TRANSACTION,10,1544,445,1,4320
3094,NEW_CLIENT,1,1545,445,1,4320
3095,BIRTHDAY,2,1545,445,1,720
3096,TRANSACTION,2,1545,445,1,4320
3097,TRANSACTION,5,1546,445,1,2160
3098,BIRTHDAY,2,1546,445,1,1440
3099,NEW_CLIENT,1,1547,446,1,2160
3100,BIRTHDAY,1,1547,446,1,1440
3101,NEW_CLIENT,2,1548,446,1,4320
3102,BIRTHDAY,2,1549,446,1,4320
3103,NEW_CLIENT,5,1549,446,1,4320
3104,BIRTHDAY,10,1550,446,1,4320
3105,NEW_CLIENT,5,1551,446,1,720
3106,TRANSACTION,10,1551,446,1,720
3107,BIRTHDAY,10,1551,446,1,1440
3108,TRANSACTION,10,1552,447,1,2160
3109,BIRTHDAY,3,1552,447,1,1440
3110,TRANSACTION,2,1553,447,1,720
3111,NEW_CLIENT,5,1554,447,1,720
3112,BIRTHDAY,1,1555,447,1,2160
3113,TRANSACTION,3,1555,447,1,1440
3114,TRANSACTION,3,1556,448,1,1440
3115,BIRTHDAY,10,1556,448,1,1440
3116,BIRTHDAY,10,1557,448,1,1440
3117,NEW_CLIENT,2,1558,448,1,4320
3118,TRANSACTION,2,1558,448,1,720
3119,BIRTHDAY,3,1558,448,1,720
3120,NEW_CLIENT,1,1559,449,1,720
3121,TRANSACTION,1,1559,449,1,1440
3122,BIRTHDAY,10,1559,449,1,1440
3123,TRANSACTION,2,1560,449,1,4320
3124,TRANSACTION,10,1561,449,1,1440
3125,BIRTHDAY,1,1561,449,1,2160
3126,BIRTHDAY,3,1562,449,1,720
3127,NEW_CLIENT,5,1562,449,1,4320
3128,NEW_CLIENT,3,1563,450,1,1440
3129,BIRTHDAY,2,1563,450,1,720
3130,TRANSACTION,5,1563,450,1,1440
3131,BIRTHDAY,3,1564,450,1,720
3132,NEW_CLIENT,1,1565,451,1,4320
3133,BIRTHDAY,10,1565,451,1,720
3134,TRANSACTION,5,1565,451,1,1440
3135,BIRTHDAY,2,1566,451,1,4320
3136,NEW_CLIENT,5,1566,451,1,1440
3137,TRANSACTION,3,1566,451,1,1440
3138,BIRTHDAY,10,1567,451,1,4320
3139,TRANSACTION,10,1567,451,1,4320
3140,BIRTHDAY,1,1568,451,1,2160
3141,NEW_CLIENT,10,1568,451,1,2160
3142,TRANSACTION,10,1568,451,1,1440
3143,NEW_CLIENT,3,1569,452,1,4320
3144,BIRTHDAY,5,1569,452,1,1440
3145,TRANSACTION,3,1569,452,1,2160
3146,NEW_CLIENT,10,1570,452,1,2160
3147,TRANSACTION,10,1570,452,1,720
3148,BIRTHDAY,1,1570,452,1,720
3149,BIRTHDAY,10,1571,452,1,720
3150,NEW_CLIENT,2,1571,452,1,4320
3151,TRANSACTION,10,1571,452,1,4320
3152,TRANSACTION,2,1572,453,1,720
3153,BIRTHDAY,3,1572,453,1,2160
3154,TRANSACTION,2,1573,453,1,1440
3155,TRANSACTION,10,1574,453,1,2160
3156,NEW_CLIENT,3,1575,453,1,720
3157,NEW_CLIENT,10,1576,454,1,720
3158,BIRTHDAY,5,1576,454,1,2160
3159,TRANSACTION,2,1576,454,1,2160
3160,BIRTHDAY,3,1577,454,1,2160
3161,NEW_CLIENT,1,1577,454,1,720
3162,TRANSACTION,5,1577,454,1,4320
3163,BIRTHDAY,3,1578,454,1,1440
3164,NEW_CLIENT,10,1579,454,1,720
3165,BIRTHDAY,1,1579,454,1,720
3166,TRANSACTION,5,1579,454,1,2160
3167,TRANSACTION,10,1580,454,1,2160
3168,NEW_CLIENT,3,1580,454,1,2160
3169,BIRTHDAY,5,1580,454,1,1440
3170,NEW_CLIENT,1,1581,455,1,2160
3171,BIRTHDAY,3,1582,455,1,1440
3172,TRANSACTION,1,1582,455,1,720
3173,NEW_CLIENT,3,1583,456,1,2160
3174,TRANSACTION,5,1583,456,1,720
3175,TRANSACTION,10,1584,456,1,2160
3176,BIRTHDAY,3,1584,456,1,2160
3177,TRANSACTION,5,1585,457,1,720
3178,BIRTHDAY,10,1586,457,1,4320
3179,BIRTHDAY,5,1587,457,1,2160
3180,BIRTHDAY,3,1588,458,1,1440
3181,NEW_CLIENT,10,1588,458,1,2160
3182,BIRTHDAY,3,1589,458,1,4320
3183,TRANSACTION,10,1589,458,1,1440
3184,NEW_CLIENT,10,1590,459,1,4320
3185,BIRTHDAY,5,1591,459,1,4320
3186,NEW_CLIENT,10,1592,460,1,720
3187,BIRTHDAY,3,1592,460,1,720
3188,BIRTHDAY,1,1593,460,1,1440
3189,TRANSACTION,5,1593,460,1,1440
3190,BIRTHDAY,5,1594,461,1,720
3191,NEW_CLIENT,3,1595,461,1,4320
3192,TRANSACTION,10,1595,461,1,720
3193,TRANSACTION,5,1596,461,1,2160
3194,NEW_CLIENT,3,1596,461,1,4320
3195,NEW_CLIENT,5,1597,461,1,1440
3196,NEW_CLIENT,1,1598,461,1,2160
3197,TRANSACTION,3,1599,462,1,4320
3198,TRANSACTION,2,1600,462,1,4320
3199,BIRTHDAY,3,1600,462,1,720
3200,NEW_CLIENT,5,1600,462,1,720
3201,TRANSACTION,10,1601,463,1,4320
3202,NEW_CLIENT,2,1601,463,1,1440
3203,BIRTHDAY,1,1601,463,1,2160
3204,BIRTHDAY,1,1602,463,1,4320
3205,NEW_CLIENT,2,1602,463,1,1440
3206,TRANSACTION,5,1602,463,1,720
3207,NEW_CLIENT,3,1603,463,1,2160
3208,TRANSACTION,5,1603,463,1,2160
3209,BIRTHDAY,5,1603,463,1,1440
3210,NEW_CLIENT,2,1604,463,1,1440
3211,TRANSACTION,5,1605,463,1,720
3212,NEW_CLIENT,2,1606,464,1,1440
3213,TRANSACTION,1,1606,464,1,1440
3214,BIRTHDAY,2,1606,464,1,2160
3215,TRANSACTION,2,1607,464,1,720
3216,NEW_CLIENT,10,1607,464,1,2160
3217,BIRTHDAY,1,1607,464,1,1440
3218,BIRTHDAY,3,1608,464,1,1440
3219,NEW_CLIENT,3,1608,464,1,720
3220,TRANSACTION,2,1608,464,1,2160
3221,TRANSACTION,1,1609,464,1,720
3222,NEW_CLIENT,10,1609,464,1,720
3223,TRANSACTION,1,1610,465,1,2160
3224,BIRTHDAY,5,1610,465,1,1440
3225,NEW_CLIENT,2,1610,465,1,2160
3226,BIRTHDAY,10,1611,465,1,1440
3227,NEW_CLIENT,1,1612,465,1,720
3228,BIRTHDAY,10,1612,465,1,720
3229,TRANSACTION,3,1613,465,1,2160
3230,NEW_CLIENT,10,1614,465,1,4320
3231,BIRTHDAY,10,1615,466,1,4320
3232,TRANSACTION,5,1615,466,1,1440
3233,BIRTHDAY,3,1616,466,1,2160
3234,BIRTHDAY,2,1617,466,1,720
3235,BIRTHDAY,1,1618,466,1,1440
3236,NEW_CLIENT,3,1618,466,1,1440
3237,TRANSACTION,5,1618,466,1,2160
3238,NEW_CLIENT,2,1619,467,1,4320
3239,TRANSACTION,10,1620,467,1,2160
3240,BIRTHDAY,10,1620,467,1,1440
3241,NEW_CLIENT,10,1620,467,1,720
3242,TRANSACTION,1,1621,468,1,4320
3243,BIRTHDAY,1,1621,468,1,1440
3244,TRANSACTION,10,1622,468,1,720
3245,NEW_CLIENT,10,1622,468,1,720
3246,BIRTHDAY,5,1622,468,1,1440
3247,BIRTHDAY,1,1623,468,1,1440
3248,NEW_CLIENT,3,1623,468,1,720
3249,BIRTHDAY,1,1624,468,1,4320
3250,TRANSACTION,3,1624,468,1,4320
3251,NEW_CLIENT,1,1624,468,1,720
3252,BIRTHDAY,3,1625,469,1,2160
3253,TRANSACTION,5,1625,469,1,2160
3254,NEW_CLIENT,5,1625,469,1,1440
3255,NEW_CLIENT,10,1626,469,1,720
3256,BIRTHDAY,5,1627,470,1,2160
3257,TRANSACTION,3,1627,470,1,2160
3258,NEW_CLIENT,10,1627,470,1,4320
3259,TRANSACTION,5,1628,470,1,4320
3260,TRANSACTION,1,1629,471,1,1440
3261,BIRTHDAY,2,1629,471,1,1440
3262,NEW_CLIENT,1,1629,471,1,720
3263,BIRTHDAY,1,1630,471,1,720
3264,TRANSACTION,3,1630,471,1,4320
3265,NEW_CLIENT,1,1631,471,1,720
3266,BIRTHDAY,3,1631,471,1,720
3267,TRANSACTION,2,1631,471,1,720
3268,BIRTHDAY,10,1632,472,1,720
3269,TRANSACTION,5,1632,472,1,4320
3270,TRANSACTION,5,1633,472,1,720
3271,BIRTHDAY,2,1633,472,1,1440
3272,NEW_CLIENT,1,1633,472,1,2160
3273,TRANSACTION,10,1634,472,1,1440
3274,NEW_CLIENT,5,1634,472,1,2160
3275,BIRTHDAY,5,1634,472,1,2160
3276,NEW_CLIENT,10,1635,473,1,720
3277,BIRTHDAY,3,1636,473,1,2160
3278,NEW_CLIENT,5,1636,473,1,720
3279,BIRTHDAY,1,1637,473,1,720
3280,TRANSACTION,10,1637,473,1,720
3281,NEW_CLIENT,10,1637,473,1,1440
3282,BIRTHDAY,10,1638,473,1,720
3283,BIRTHDAY,5,1639,473,1,1440
3284,NEW_CLIENT,10,1639,473,1,4320
3285,TRANSACTION,10,1639,473,1,4320
3286,NEW_CLIENT,5,1640,474,1,720
3287,TRANSACTION,5,1640,474,1,4320
3288,BIRTHDAY,3,1640,474,1,2160
3289,TRANSACTION,10,1641,474,1,720
3290,BIRTHDAY,10,1641,474,1,4320
3291,NEW_CLIENT,5,1641,474,1,1440
3292,TRANSACTION,1,1642,474,1,2160
3293,BIRTHDAY,3,1642,474,1,4320
3294,NEW_CLIENT,5,1642,474,1,4320
3295,BIRTHDAY,1,1643,475,1,4320
3296,NEW_CLIENT,2,1643,475,1,1440
3297,TRANSACTION,10,1644,475,1,4320
3298,BIRTHDAY,10,1644,475,1,720
3299,NEW_CLIENT,5,1644,475,1,720
3300,NEW_CLIENT,2,1645,475,1,4320
3301,TRANSACTION,10,1646,475,1,4320
3302,NEW_CLIENT,1,1646,475,1,2160
3303,TRANSACTION,10,1647,475,1,2160
3304,TRANSACTION,1,1648,476,1,1440
3305,BIRTHDAY,3,1648,476,1,720
3306,NEW_CLIENT,10,1648,476,1,720
3307,BIRTHDAY,3,1649,476,1,2160
3308,NEW_CLIENT,3,1649,476,1,4320
3309,TRANSACTION,3,1650,477,1,2160
3310,BIRTHDAY,2,1650,477,1,4320
3311,NEW_CLIENT,3,1650,477,1,4320
3312,BIRTHDAY,10,1651,477,1,4320
3313,TRANSACTION,3,1651,477,1,4320
3314,NEW_CLIENT,3,1652,477,1,1440
3315,TRANSACTION,2,1652,477,1,720
3316,NEW_CLIENT,5,1653,477,1,2160
3317,TRANSACTION,2,1653,477,1,720
3318,NEW_CLIENT,5,1654,477,1,720
3319,BIRTHDAY,10,1654,477,1,1440
3320,TRANSACTION,3,1654,477,1,2160
3321,TRANSACTION,2,1655,478,1,720
3322,BIRTHDAY,5,1655,478,1,4320
3323,TRANSACTION,3,1656,478,1,1440
3324,NEW_CLIENT,5,1657,479,1,4320
3325,BIRTHDAY,2,1657,479,1,2160
3326,NEW_CLIENT,2,1658,479,1,4320
3327,TRANSACTION,5,1659,480,1,720
3328,NEW_CLIENT,1,1659,480,1,2160
3329,TRANSACTION,1,1660,480,1,1440
3330,BIRTHDAY,1,1660,480,1,4320
3331,BIRTHDAY,2,1661,481,1,2160
3332,TRANSACTION,1,1662,481,1,2160
3333,BIRTHDAY,1,1662,481,1,2160
3334,BIRTHDAY,2,1663,482,1,2160
3335,NEW_CLIENT,2,1663,482,1,1440
3336,TRANSACTION,1,1663,482,1,4320
3337,BIRTHDAY,5,1664,482,1,720
3338,BIRTHDAY,10,1665,482,1,4320
3339,TRANSACTION,10,1665,482,1,720
3340,TRANSACTION,2,1666,482,1,720
3341,BIRTHDAY,3,1666,482,1,2160
3342,BIRTHDAY,3,1667,482,1,2160
3343,BIRTHDAY,1,1668,483,1,1440
3344,BIRTHDAY,1,1669,483,1,2160
3345,TRANSACTION,5,1669,483,1,1440
3346,BIRTHDAY,3,1670,483,1,720
3347,NEW_CLIENT,5,1670,483,1,720
3348,TRANSACTION,3,1670,483,1,2160
3349,TRANSACTION,5,1671,483,1,4320
3350,BIRTHDAY,3,1671,483,1,2160
3351,NEW_CLIENT,2,1672,484,1,2160
3352,BIRTHDAY,10,1672,484,1,2160
3353,BIRTHDAY,10,1673,484,1,720
3354,TRANSACTION,1,1674,484,1,1440
3355,BIRTHDAY,10,1674,484,1,720
3356,NEW_CLIENT,5,1674,484,1,2160
3357,TRANSACTION,3,1675,484,1,4320
3358,BIRTHDAY,10,1676,484,1,1440
3359,NEW_CLIENT,5,1676,484,1,720
3360,BIRTHDAY,1,1677,485,1,4320
3361,NEW_CLIENT,5,1677,485,1,4320
3362,TRANSACTION,1,1677,485,1,720
3363,BIRTHDAY,2,1678,485,1,1440
3364,TRANSACTION,1,1678,485,1,1440
3365,NEW_CLIENT,10,1678,485,1,1440
3366,TRANSACTION,5,1679,485,1,2160
3367,BIRTHDAY,5,1679,485,1,2160
3368,TRANSACTION,3,1680,486,1,720
3369,NEW_CLIENT,3,1680,486,1,2160
3370,BIRTHDAY,2,1680,486,1,2160
3371,NEW_CLIENT,5,1681,486,1,720
3372,BIRTHDAY,2,1681,486,1,1440
3373,TRANSACTION,2,1681,486,1,4320
3374,BIRTHDAY,10,1682,487,1,2160
3375,BIRTHDAY,1,1683,487,1,2160
3376,NEW_CLIENT,1,1683,487,1,1440
3377,NEW_CLIENT,3,1684,487,1,1440
3378,BIRTHDAY,10,1684,487,1,4320
3379,TRANSACTION,1,1685,488,1,1440
3380,BIRTHDAY,10,1685,488,1,720
3381,NEW_CLIENT,3,1685,488,1,4320
3382,TRANSACTION,5,1686,488,1,4320
3383,BIRTHDAY,2,1687,489,1,2160
3384,TRANSACTION,10,1688,489,1,1440
3385,BIRTHDAY,10,1688,489,1,4320
3386,BIRTHDAY,2,1689,490,1,1440
3387,TRANSACTION,1,1689,490,1,4320
3388,NEW_CLIENT,10,1690,490,1,4320
3389,TRANSACTION,3,1691,491,1,2160
3390,BIRTHDAY,1,1692,491,1,4320
3391,NEW_CLIENT,10,1692,491,1,2160
3392,TRANSACTION,5,1692,491,1,720
3393,NEW_CLIENT,2,1693,492,1,4320
3394,TRANSACTION,3,1694,492,1,1440
3395,NEW_CLIENT,2,1694,492,1,4320
3396,NEW_CLIENT,1,1695,492,1,720
3397,TRANSACTION,1,1695,492,1,720
3398,TRANSACTION,2,1696,493,1,2160
3399,NEW_CLIENT,1,1697,493,1,1440
3400,TRANSACTION,3,1697,493,1,4320
3401,BIRTHDAY,10,1697,493,1,720
3402,BIRTHDAY,5,1698,494,1,4320
3403,TRANSACTION,2,1698,494,1,720
3404,NEW_CLIENT,10,1698,494,1,4320
3405,BIRTHDAY,3,1699,494,1,2160
3406,TRANSACTION,1,1700,494,1,1440
3407,NEW_CLIENT,10,1700,494,1,720
3408,BIRTHDAY,5,1700,494,1,1440
3409,BIRTHDAY,2,1701,494,1,1440
3410,TRANSACTION,10,1701,494,1,2160
3411,NEW_CLIENT,10,1701,494,1,1440
3412,NEW_CLIENT,5,1702,494,1,4320
3413,TRANSACTION,10,1702,494,1,1440
3414,BIRTHDAY,10,1702,494,1,2160
3415,NEW_CLIENT,2,1703,495,1,2160
3416,BIRTHDAY,1,1703,495,1,2160
3417,TRANSACTION,5,1703,495,1,2160
3418,BIRTHDAY,2,1704,495,1,4320
3419,TRANSACTION,3,1704,495,1,2160
3420,NEW_CLIENT,3,1704,495,1,4320
3421,BIRTHDAY,10,1705,496,1,720
3422,NEW_CLIENT,10,1705,496,1,4320
3423,TRANSACTION,5,1705,496,1,4320
3424,NEW_CLIENT,1,1706,496,1,720
3425,TRANSACTION,2,1707,496,1,1440
3426,BIRTHDAY,3,1708,496,1,4320
3427,NEW_CLIENT,2,1708,496,1,720
3428,TRANSACTION,1,1709,497,1,4320
3429,NEW_CLIENT,3,1709,497,1,2160
3430,BIRTHDAY,3,1709,497,1,2160
3431,TRANSACTION,2,1710,497,1,1440
3432,NEW_CLIENT,10,1710,497,1,720
3433,BIRTHDAY,2,1710,497,1,720
3434,TRANSACTION,10,1711,497,1,1440
3435,NEW_CLIENT,2,1711,497,1,2160
3436,BIRTHDAY,10,1711,497,1,1440
3437,BIRTHDAY,3,1712,497,1,720
3438,TRANSACTION,1,1712,497,1,2160
3439,NEW_CLIENT,3,1712,497,1,720
3440,TRANSACTION,2,1713,498,1,2160
3441,NEW_CLIENT,2,1713,498,1,2160
3442,BIRTHDAY,2,1713,498,1,2160
3443,BIRTHDAY,1,1714,498,1,720
3444,TRANSACTION,10,1714,498,1,4320
3445,TRANSACTION,5,1715,498,1,4320
3446,NEW_CLIENT,1,1715,498,1,720
3447,TRANSACTION,3,1716,498,1,4320
3448,BIRTHDAY,2,1716,498,1,720
3449,NEW_CLIENT,2,1716,498,1,4320
3450,TRANSACTION,2,1717,499,1,720
3451,NEW_CLIENT,5,1717,499,1,720
3452,BIRTHDAY,3,1717,499,1,4320
3453,TRANSACTION,5,1718,499,1,2160
3454,TRANSACTION,3,1719,499,1,4320
3455,BIRTHDAY,5,1719,499,1,4320
3456,NEW_CLIENT,2,1719,499,1,720
3457,TRANSACTION,2,1720,500,1,4320
3458,BIRTHDAY,10,1720,500,1,1440
3459,NEW_CLIENT,3,1720,500,1,2160
3460,BIRTHDAY,10,1721,500,1,1440
3461,NEW_CLIENT,3,1721,500,1,2160
3462,TRANSACTION,1,1721,500,1,1440
3463,TRANSACTION,1,1722,500,1,1440
3464,NEW_CLIENT,2,1722,500,1,720
3465,BIRTHDAY,1,1722,500,1,720
3466,BIRTHDAY,1,1723,500,1,2160
