A,B
26178,130436
26179,130410
26180,130378
26181,130376
26182,130382
26183,130449
26184,130467
26185,130452
26186,130453
26187,130465
26188,130441
26189,130473
26190,130469
26191,130494
26192,130497
26193,130512
26194,130527
26195,130521
26196,130517
26197,130509
26198,130501
26199,130518
26200,130524
26201,130528
26202,130563
26203,130592
26204,130583
26205,130587
26206,130590
26207,130580
26208,130575
26209,130580
26210,130591
26211,130580
26212,130596
26213,130605
26214,130625
26215,130623
26216,130621
26217,130624
26218,130626
26219,130631
26220,130637
26221,130634
26222,130630
26223,130635
26224,130644
26225,130650
26226,130649
26227,130657
26228,130672
26229,130702
26230,130732
26231,130740
26232,130741
26233,130721
26234,130743
26235,130735
26236,130723
26237,130794
26238,130771
26239,130822
26240,130787
26241,130821
26242,130775
26243,130834
26244,130828
26245,130836
26246,130836
26247,130843
26248,130891
26249,130870
26250,130858
26251,130847
26252,130887
26253,130881
26254,130864
26255,130889
26256,130855
26257,130868
26258,130849
26259,130896
26260,130859
26261,130866
26262,130857
26263,130878
26264,130889
26265,130882
26266,130847
26267,130868
26268,130901
26269,130885
26270,130851
26271,130883
26272,130880
26273,130925
26274,131011
26275,131001
26276,131000
26277,131001
26278,130982
26279,130988
26280,131016
26281,130995
26282,131015
26283,130993
26284,130973
26285,131011
26286,130991
26287,131003
26288,130997
26289,131022
26290,131020
26291,131038
26292,131031
26293,131031
26294,131039
26295,131052
26296,131061
26297,131062
26298,131069
26299,131070
26300,131072
26301,131082
26302,131081
26303,131084
26304,131081
26305,131079
26306,131119
26307,131120
26308,131096
26309,131115
26310,131107
26311,131131
26312,131142
26313,131129
26314,131178
26315,131155
26316,131178
26317,131149
26318,131173
26319,131144
26320,131148
26321,131124
26322,131173
26323,131187
26324,131128
26325,131153
26326,131166
26327,131123
26328,131163
26329,131146
26330,131144
26331,131256
26332,131217
26333,131222
26334,131269
26335,131232
26336,131265
26337,131245
26338,131264
26339,131268
26340,131196
26341,131225
26342,131238
26343,131197
26344,131229
26345,131234
26346,131242
26347,131253
26348,131193
26349,131276
26350,131221
26351,131256
26352,131218
26353,131265
26354,131198
26355,131236
26356,131211
26357,131257
26358,131223
26359,131260
26360,131231
26361,131239
26362,131226
26363,131198
26364,131218
26365,131307
26366,131298
26367,131303
26368,131327
26369,131302
26370,131334
26371,131337
26372,131336
26373,131333
26374,131341
26375,131376
26376,131396
26377,131379
26378,131385
26379,131356
26380,131374
26381,131353
26382,131395
26383,131388
26384,131388
26385,131356
26386,131353
26387,131382
26388,131349
26389,131453
26390,131438
26391,131491
26392,131465
26393,131452
26394,131476
26395,131486
26396,131488
26397,131491
26398,131433
26399,131470
26400,131457
26401,131486
26402,131435
26403,131416
26404,131418
26405,131482
26406,131484
26407,131424
26408,131429
26409,131432
26410,131455
26411,131465
26412,131432
26413,131497
26414,131501
26415,131502
26416,131507
26417,131505
26418,131517
26419,131528
26420,131521
26421,131558
26422,131558
26423,131540
26424,131538
26425,131529
26426,131523
26427,131522
26428,131519
26429,131556
26430,131612
26431,131582
26432,131662
26433,131647
26434,131648
26435,131656
26436,131658
26437,131648
26438,131664
26439,131700
26440,131722
26441,131726
26442,131726
26443,131761
26444,131741
26445,131744
26446,131762
26447,131757
26448,131752
26449,131778
26450,131786
26451,131787
26452,131771
26453,131798
26454,131798
26455,131827
26456,131797
26457,131800
26458,131803
26459,131788
26460,131807
26461,131802
26462,131826
26463,131792
26464,131810
26465,131832
26466,131836
26467,131843
26468,131865
26469,131882
26470,131868
26471,131860
26472,131868
26473,131852
26474,131859
26475,131850
26476,131874
26477,131870
26478,131868
26479,131855
26480,131880
26481,131895
26482,131917
26483,131909
26484,131903
26485,131933
26486,131919
26487,131920
26488,131941
26489,131958
26490,131959
26491,131949
26492,131955
26493,131945
26494,131946
26495,131939
26496,131965
26497,131973
26498,131973
26499,131980
26500,131986
26501,131996
26502,131997
26503,131995
26504,132007
26505,132007
26506,132023
26507,132017
26508,132027
26509,132017
26510,132026
26511,132033
26512,132044
26513,132039
26514,132035
26515,132083
26516,132078
26517,132075
26518,132052
26519,132076
26520,132075
26521,132080
26522,132053
26523,132067
26524,132076
26525,132055
26526,132049
26527,132064
26528,132081
26529,132058
26530,132060
26531,132059
26532,132088
26533,132087
26534,132128
26535,132102
26536,132120
26537,132107
26538,132137
26539,132091
26540,132093
26541,132125
26542,132114
26543,132131
26544,132093
26545,132097
26546,132133
26547,132095
26548,132091
26549,132114
26550,132135
26551,132093
26552,132125
26553,132121
26554,132121
26555,132096
26556,132162
26557,132149
26558,132145
26559,132142
26560,132145
26561,132153
26562,132151
26563,132145
26564,132144
26565,132159
26566,132145
26567,132190
26568,132200
26569,132174
26570,132196
26571,132185
26572,132178
26573,132183
26574,132176
26575,132175
26576,132197
26577,132208
26578,132214
26579,132234
26580,132232
26581,132231
26582,132240
26583,132255
26584,132285
26585,132259
26586,132270
26587,132263
26588,132253
26589,132246
26590,132257
26591,132282
26592,132261
26593,132284
26594,132262
26595,132285
26596,132251
26597,132254
26598,132259
26599,132328
26600,132344
26601,132346
26602,132348
26603,132363
26604,132365
26605,132374
26606,132369
26607,132388
26608,132371
26609,132374
26610,132376
26611,132373
26612,132370
26613,132416
26614,132430
26615,132430
26616,132428
26617,132427
26618,132462
26619,132462
26620,132444
26621,132440
26622,132461
26623,132442
26624,132446
26625,132457
26626,132458
26627,132462
26628,132475
26629,132487
26630,132468
26631,132504
26632,132543
26633,132560
26634,132496
26635,132508
26636,132549
26637,132543
26638,132565
26639,132495
26640,132551
26641,132521
26642,132564
26643,132519
26644,132545
26645,132559
26646,132505
26647,132546
26648,132505
26649,132560
26650,132537
26651,132501
26652,132563
26653,132567
26654,132515
26655,132545
26656,132564
26657,132511
26658,132509
26659,132496
26660,132497
26661,132581
26662,132610
26663,132610
26664,132593
26665,132602
26666,132612
26667,132611
26668,132614
26669,132613
26670,132608
26671,132591
26672,132600
26673,132595
26674,132679
26675,132641
26676,132681
26677,132667
26678,132665
26679,132645
26680,132671
26681,132650
26682,132677
26683,132629
26684,132657
26685,132643
26686,132693
26687,132646
26688,132638
26689,132678
26690,132691
26691,132652
26692,132627
26693,132702
26694,132706
26695,132767
26696,132730
26697,132737
26698,132710
26699,132757
26700,132720
26701,132740
26702,132759
26703,132754
26704,132781
26705,132764
26706,132741
26707,132743
26708,132713
26709,132780
26710,132759
26711,132742
26712,132759
26713,132755
26714,132755
26715,132736
26716,132780
26717,132746
26718,132733
26719,132737
26720,132751
26721,132751
26722,132753
26723,132733
26724,132731
26725,132789
26726,132793
26727,132805
26728,132792
26729,132784
26730,132796
26731,132798
26732,132804
26733,132784
26734,132789
26735,132846
26736,132843
26737,132849
26738,132859
26739,132857
26740,132862
26741,132863
26742,132872
26743,132870
26744,132874
26745,132877
26746,132881
26747,132889
26748,132891
26749,132885
26750,132890
26751,132902
26752,132935
26753,132948
26754,132935
26755,132942
26756,132937
26757,132943
26758,132945
26759,132983
26760,132960
26761,132977
26762,132961
26763,132968
26764,132959
26765,133036
26766,133027
26767,133016
26768,133086
26769,133071
26770,133069
26771,133060
26772,133087
26773,133080
26774,133071
26775,133063
26776,133059
26777,133060
26778,133069
26779,133120
26780,133118
26781,133115
26782,133118
26783,133120
26784,133116
26785,133118
26786,133135
26787,133139
26788,133145
26789,133159
26790,133197
26791,133188
26792,133210
26793,133173
26794,133200
26795,133197
26796,133182
26797,133173
26798,133209
26799,133204
26800,133173
26801,133202
26802,133198
26803,133175
26804,133167
26805,133214
26806,133223
26807,133213
26808,133241
26809,133238
26810,133226
26811,133237
26812,133236
26813,133237
26814,133241
26815,133289
26816,133264
26817,133295
26818,133242
26819,133276
26820,133252
26821,133253
26822,133311
26823,133317
26824,133322
26825,133342
26826,133348
26827,133346
26828,133342
26829,133332
26830,133345
26831,133415
26832,133414
26833,133430
26834,133407
26835,133398
26836,133372
26837,133420
26838,133381
26839,133374
26840,133386
26841,133478
26842,133457
26843,133462
26844,133466
26845,133481
26846,133465
26847,133475
26848,133486
26849,133479
26850,133439
26851,133490
26852,133473
26853,133435
26854,133503
26855,133504
26856,133516
26857,133509
26858,133509
26859,133492
26860,133500
26861,133512
26862,133502
26863,133531
26864,133547
26865,133547
26866,133571
26867,133529
26868,133588
26869,133597
26870,133599
26871,133622
26872,133628
26873,133630
26874,133648
26875,133645
26876,133650
26877,133641
26878,133647
26879,133639
26880,133641
26881,133642
26882,133657
26883,133677
26884,133668
26885,133669
26886,133666
26887,133676
26888,133688
26889,133684
26890,133669
26891,133664
26892,133676
26893,133665
26894,133697
26895,133744
26896,133755
26897,133731
26898,133764
26899,133809
26900,133808
26901,133823
26902,133790
26903,133778
26904,133761
26905,133845
26906,133843
26907,133857
26908,133855
26909,133857
26910,133889
26911,133870
26912,133904
26913,133901
26914,133885
26915,133901
26916,133889
26917,133866
26918,133872
26919,133879
26920,133877
26921,133897
26922,133893
26923,133884
26924,133868
26925,133912
26926,133923
26927,133911
26928,133954
26929,133967
26930,133947
26931,133942
26932,133963
26933,133953
26934,133966
26935,133963
26936,133945
26937,133953
26938,133958
26939,133943
26940,133975
26941,134018
26942,134019
26943,134025
26944,134013
26945,134067
26946,134031
26947,134025
26948,134039
26949,134012
26950,134067
26951,134056
26952,134057
26953,134068
26954,134043
26955,134035
26956,134048
26957,134049
26958,134017
26959,134066
26960,134027
26961,134089
26962,134088
26963,134075
26964,134091
26965,134089
26966,134132
26967,134135
26968,134105
26969,134131
26970,134132
26971,134132
26972,134125
26973,134122
26974,134102
26975,134100
26976,134095
26977,134148
26978,134187
26979,134199
26980,134178
26981,134158
26982,134177
26983,134201
26984,134176
26985,134161
26986,134198
26987,134157
26988,134161
26989,134185
26990,134188
26991,134201
26992,134179
26993,134164
26994,134172
26995,134209
26996,134210
26997,134257
26998,134236
26999,134217
27000,134233
27001,134232
27002,134242
27003,134258
27004,134256
27005,134247
27006,134239
27007,134238
27008,134228
27009,134238
27010,134265
27011,134244
27012,134231
27013,134228
27014,134274
27015,134273
27016,134281
27017,134292
27018,134298
27019,134292
27020,134294
27021,134307
27022,134310
27023,134324
27024,134335
27025,134353
27026,134348
27027,134315
27028,134308
27029,134319
27030,134302
27031,134324
27032,134343
27033,134322
27034,134341
27035,134327
27036,134303
27037,134377
27038,134377
27039,134376
27040,134398
27041,134395
27042,134402
27043,134396
27044,134396
27045,134420
27046,134440
27047,134443
27048,134467
27049,134469
27050,134472
27051,134474
27052,134474
27053,134462
27054,134467
27055,134465
27056,134452
27057,134471
27058,134492
27059,134516
27060,134519
