A,B
485,18723
484,18723
483,18724
484,18724
482,18724
481,18724
485,18724
482,18725
481,18726
483,18726
484,18726
484,18727
485,18727
482,18727
483,18727
481,18727
481,18728
485,18728
484,18728
485,18729
481,18729
482,18730
484,18731
485,18732
484,18733
483,18733
485,18734
483,18735
481,18735
482,18735
483,18736
481,18736
484,18736
483,18737
481,18737
482,18737
484,18737
485,18737
483,18738
482,18738
484,18738
485,18738
481,18738
484,18739
483,18739
485,18739
481,18739
481,18740
483,18740
482,18740
484,18741
483,18741
482,18741
481,18742
482,18742
484,18742
485,18742
483,18743
481,18743
485,18743
484,18743
482,18743
481,18744
482,18744
484,18744
483,18744
482,18745
485,18745
483,18745
481,18745
484,18745
485,18746
483,18746
482,18746
484,18746
485,18747
484,18748
483,18748
485,18748
481,18749
484,18749
481,18750
485,18750
482,18750
484,18750
482,18751
483,18751
484,18752
485,18752
483,18752
482,18752
481,18752
485,18753
481,18753
482,18754
484,18755
485,18756
483,18756
484,18756
481,18757
483,18757
484,18757
485,18757
485,18758
484,18758
484,18759
483,18759
485,18759
482,18759
483,18760
484,18760
482,18760
481,18760
485,18761
483,18761
484,18761
481,18762
484,18762
482,18763
484,18763
481,18763
485,18763
483,18763
484,18764
483,18765
481,18765
485,18765
484,18765
483,18766
482,18766
481,18766
482,18767
485,18768
481,18768
482,18768
484,18768
483,18768
485,18769
482,18769
482,18770
485,18770
484,18770
483,18770
481,18770
485,18771
484,18772
485,18772
483,18772
481,18772
485,18773
483,18773
482,18774
484,18774
485,18774
485,18775
482,18775
484,18775
483,18775
481,18775
485,18776
481,18776
482,18776
481,18777
481,18778
485,18778
485,18779
481,18780
482,18780
484,18781
483,18781
482,18781
485,18781
481,18781
485,18782
481,18782
484,18782
482,18782
483,18782
485,18783
484,18783
481,18783
482,18783
483,18783
481,18784
484,18785
483,18785
481,18786
484,18786
485,18786
482,18786
484,18787
484,18788
481,18788
485,18788
483,18788
482,18788
484,18789
485,18789
483,18789
482,18790
481,18790
485,18791
484,18791
481,18791
482,18791
483,18791
483,18792
485,18792
483,18793
481,18793
482,18793
482,18794
484,18794
481,18794
484,18795
482,18795
485,18795
485,18796
484,18796
481,18796
483,18796
482,18796
483,18797
481,18798
482,18798
485,18798
484,18799
484,18800
485,18801
484,18801
483,18801
482,18801
481,18801
482,18802
485,18802
481,18802
483,18803
483,18804
481,18804
483,18805
485,18805
484,18805
482,18806
482,18807
481,18807
485,18808
484,18808
481,18808
483,18809
482,18809
484,18809
481,18809
482,18810
482,18811
483,18811
485,18811
484,18811
481,18811
483,18812
481,18813
485,18813
484,18813
481,18814
482,18815
485,18815
484,18815
481,18816
485,18816
484,18816
482,18817
483,18817
482,18818
485,18818
484,18818
481,18818
481,18819
484,18819
484,18820
485,18820
483,18820
481,18820
481,18821
484,18821
481,18822
485,18823
484,18823
482,18823
483,18824
485,18824
482,18824
483,18825
483,18826
484,18827
482,18828
481,18828
485,18828
483,18828
484,18828
482,18829
483,18829
485,18829
483,18830
481,18830
485,18830
484,18830
481,18831
484,18832
481,18832
482,18832
485,18832
482,18833
485,18834
482,18834
483,18834
482,18835
483,18835
481,18835
481,18836
483,18836
482,18836
484,18836
482,18837
484,18837
485,18837
483,18837
481,18838
482,18838
483,18838
484,18838
484,18839
483,18839
485,18839
484,18840
481,18840
483,18840
482,18840
485,18840
482,18841
484,18841
481,18841
485,18841
482,18842
485,18842
484,18842
481,18842
483,18842
482,18843
481,18843
485,18843
483,18843
484,18843
483,18844
482,18844
485,18844
484,18844
483,18845
485,18845
482,18845
484,18845
481,18845
481,18846
485,18846
484,18847
481,18848
484,18848
485,18848
485,18849
482,18849
483,18849
481,18850
482,18850
485,18850
484,18850
483,18850
482,18851
481,18851
485,18851
483,18851
481,18852
482,18853
483,18854
485,18854
482,18855
485,18855
481,18855
483,18856
485,18856
483,18857
485,18857
484,18857
482,18857
481,18857
482,18858
484,18858
482,18859
483,18859
485,18859
481,18859
484,18859
481,18860
483,18860
481,18861
485,18862
482,18863
484,18863
484,18864
484,18865
485,18865
482,18865
481,18865
483,18865
484,18866
485,18866
483,18866
482,18867
484,18867
481,18867
483,18867
485,18868
482,18868
483,18868
484,18868
481,18868
481,18869
482,18869
484,18870
482,18870
485,18870
482,18871
484,18871
485,18872
484,18872
485,18873
481,18873
483,18873
484,18873
482,18874
483,18874
484,18875
482,18875
484,18876
485,18876
481,18877
481,18878
485,18878
483,18878
484,18878
482,18878
484,18879
485,18880
484,18880
482,18880
481,18880
483,18880
481,18881
485,18882
483,18882
482,18883
484,18883
483,18883
485,18883
481,18883
482,18884
481,18885
483,18885
484,18885
481,18886
485,18886
484,18886
482,18886
483,18886
482,18887
485,18888
482,18888
484,18888
483,18888
484,18889
481,18889
482,18889
485,18889
484,18890
482,18890
481,18890
483,18890
482,18891
484,18891
485,18891
481,18892
482,18892
485,18892
483,18892
484,18892
485,18893
483,18894
483,18895
482,18896
485,18897
484,18897
482,18897
481,18897
483,18898
482,18898
484,18898
485,18898
483,18899
485,18899
482,18899
484,18900
483,18900
481,18900
482,18900
485,18900
483,18901
485,18901
484,18901
490,18902
488,18903
489,18904
490,18904
488,18904
486,18904
491,18904
493,18904
493,18905
491,18906
486,18906
488,18906
487,18906
490,18906
492,18906
486,18907
493,18908
492,18908
490,18908
488,18908
486,18908
487,18908
491,18908
489,18908
489,18909
490,18909
492,18909
491,18909
486,18909
487,18909
493,18909
488,18909
488,18910
488,18911
493,18911
491,18911
488,18912
491,18912
489,18912
486,18912
490,18912
493,18912
492,18912
492,18913
488,18913
493,18913
489,18913
487,18913
486,18914
487,18914
491,18914
490,18914
492,18914
489,18914
493,18914
488,18914
488,18915
491,18915
489,18915
487,18916
488,18916
489,18916
491,18916
489,18917
490,18918
487,18918
491,18919
486,18919
493,18919
486,18920
492,18921
493,18921
491,18921
489,18921
487,18921
489,18922
488,18922
490,18922
488,18923
489,18923
486,18923
491,18923
492,18923
493,18923
487,18923
486,18924
489,18924
492,18924
490,18924
490,18925
492,18925
489,18925
486,18925
487,18926
491,18926
490,18926
486,18926
488,18926
492,18926
493,18927
489,18928
490,18928
488,18928
489,18929
491,18929
486,18929
488,18929
487,18929
490,18929
492,18929
489,18930
492,18930
487,18931
492,18931
488,18931
486,18931
489,18931
490,18931
487,18932
493,18932
491,18932
490,18932
489,18932
493,18933
489,18933
490,18933
492,18934
486,18935
488,18936
486,18936
492,18936
493,18936
490,18936
487,18936
488,18937
490,18937
493,18937
487,18938
492,18938
491,18939
488,18939
487,18939
489,18939
492,18939
490,18939
486,18939
492,18940
488,18940
489,18940
493,18940
487,18940
486,18940
491,18940
487,18941
492,18941
488,18941
491,18941
486,18941
491,18942
489,18942
487,18942
486,18942
488,18942
486,18943
492,18943
488,18944
492,18944
487,18944
490,18944
489,18945
487,18945
488,18945
492,18945
491,18945
490,18945
492,18946
489,18946
486,18946
487,18946
488,18946
493,18946
491,18946
490,18946
486,18947
490,18947
487,18947
489,18947
489,18948
491,18948
487,18948
492,18948
486,18948
489,18949
488,18949
492,18949
493,18949
486,18949
491,18949
487,18949
489,18950
493,18950
487,18950
488,18950
492,18950
487,18951
493,18951
488,18951
491,18951
486,18951
489,18951
490,18951
492,18951
487,18952
486,18952
491,18952
488,18952
487,18953
490,18953
492,18953
488,18953
489,18953
486,18953
491,18953
491,18954
492,18954
490,18954
486,18954
487,18954
493,18954
488,18954
492,18955
491,18955
490,18955
487,18955
489,18956
491,18957
493,18957
489,18957
486,18958
487,18959
490,18959
488,18959
493,18959
492,18959
487,18960
493,18960
489,18960
491,18960
488,18960
486,18960
490,18961
488,18961
490,18962
489,18962
487,18963
492,18963
491,18963
490,18963
488,18963
488,18964
492,18964
491,18964
489,18964
490,18964
486,18964
493,18964
487,18964
489,18965
486,18966
491,18966
488,18966
490,18966
489,18966
492,18966
487,18966
493,18966
489,18967
491,18967
488,18968
490,18968
486,18968
493,18968
491,18968
489,18968
492,18968
487,18968
492,18969
490,18969
486,18969
489,18969
493,18969
489,18970
492,18970
487,18970
491,18970
490,18970
493,18970
490,18971
488,18971
489,18972
492,18972
487,18972
490,18972
493,18972
488,18972
491,18972
486,18972
488,18973
490,18973
487,18973
490,18974
493,18974
491,18975
488,18975
493,18975
490,18975
487,18975
489,18975
489,18976
488,18976
491,18976
487,18976
493,18977
492,18978
492,18979
486,18979
490,18979
493,18979
489,18979
487,18979
488,18979
486,18980
490,18980
492,18980
493,18980
489,18980
487,18980
491,18980
492,18981
491,18981
493,18981
486,18981
487,18981
489,18981
488,18981
488,18982
492,18982
493,18982
490,18982
489,18982
491,18982
492,18983
490,18983
491,18983
493,18983
492,18984
489,18984
493,18984
487,18984
486,18984
490,18984
488,18984
487,18985
486,18985
493,18985
491,18985
492,18985
490,18985
489,18985
488,18985
491,18986
489,18986
486,18986
490,18986
492,18986
488,18986
492,18987
490,18987
489,18987
488,18987
493,18987
487,18988
493,18988
488,18988
489,18988
492,18988
486,18988
486,18989
493,18989
489,18990
486,18990
488,18990
493,18990
492,18990
487,18990
488,18991
489,18991
487,18991
493,18991
492,18991
486,18991
491,18991
491,18992
488,18992
492,18993
491,18993
493,18994
486,18994
492,18994
490,18994
489,18994
491,18994
490,18995
489,18996
490,18996
488,18996
487,18996
491,18996
492,18996
493,18996
491,18997
492,18997
488,18997
486,18997
492,18998
490,18998
487,18998
488,18998
486,18998
491,18998
490,18999
492,18999
491,18999
489,18999
486,18999
488,18999
487,18999
491,19000
492,19000
487,19000
489,19001
488,19001
490,19001
489,19002
488,19002
493,19002
492,19002
491,19002
492,19003
486,19003
489,19003
493,19003
491,19003
490,19003
490,19004
491,19004
492,19004
486,19004
488,19004
487,19004
489,19004
493,19004
490,19005
492,19005
493,19005
487,19005
486,19005
491,19005
488,19005
489,19005
491,19006
489,19006
488,19006
487,19007
488,19007
492,19007
491,19007
490,19007
493,19007
492,19008
491,19008
487,19009
492,19009
489,19009
493,19009
486,19009
488,19009
490,19009
491,19009
486,19010
492,19010
491,19010
488,19010
493,19010
489,19010
490,19010
487,19010
493,19011
487,19011
490,19011
486,19011
488,19011
492,19011
491,19011
489,19011
490,19012
487,19012
486,19012
488,19012
486,19013
493,19013
487,19013
490,19013
491,19013
491,19014
490,19014
493,19015
491,19015
489,19015
488,19015
487,19015
487,19016
488,19016
493,19016
492,19016
488,19017
493,19017
490,19017
492,19017
488,19018
486,19018
486,19019
493,19019
488,19019
487,19019
490,19019
489,19019
491,19019
492,19020
490,19020
488,19020
486,19020
491,19020
489,19020
487,19020
493,19021
490,19021
488,19021
492,19021
491,19021
491,19022
488,19022
488,19023
490,19023
492,19023
487,19024
488,19024
489,19024
486,19024
490,19024
493,19024
492,19024
491,19024
486,19025
486,19026
488,19026
492,19026
491,19026
493,19026
489,19026
490,19027
491,19028
488,19028
489,19028
493,19029
491,19029
488,19029
487,19029
490,19029
489,19029
492,19029
490,19030
487,19030
493,19030
492,19030
488,19030
491,19030
486,19030
487,19031
491,19031
488,19031
490,19031
486,19031
489,19031
487,19032
486,19032
490,19032
493,19032
489,19032
487,19033
486,19033
493,19034
492,19034
489,19035
492,19035
488,19035
487,19036
493,19036
488,19037
491,19037
492,19037
489,19037
493,19037
490,19037
486,19037
487,19037
489,19038
486,19038
488,19038
490,19038
491,19038
492,19038
487,19038
489,19039
488,19040
486,19040
491,19040
492,19040
490,19040
491,19041
489,19041
486,19042
489,19042
488,19042
490,19042
492,19042
487,19042
493,19042
491,19042
493,19043
486,19043
491,19043
488,19043
489,19043
492,19043
488,19044
490,19044
486,19044
488,19045
493,19045
490,19046
486,19046
489,19046
492,19046
487,19046
486,19047
487,19047
491,19047
490,19047
493,19047
492,19047
489,19047
488,19047
488,19048
490,19048
487,19048
493,19048
493,19049
488,19049
492,19049
491,19049
487,19049
491,19050
490,19050
493,19050
488,19050
492,19050
489,19051
491,19051
487,19051
488,19051
490,19051
490,19052
487,19052
488,19052
486,19052
491,19052
493,19052
496,19053
494,19054
495,19054
494,19055
496,19055
495,19055
496,19056
495,19056
494,19057
496,19057
496,19058
495,19058
494,19058
496,19059
494,19060
496,19060
495,19061
494,19061
494,19062
494,19063
495,19063
496,19063
494,19064
496,19064
494,19065
496,19065
494,19066
496,19066
495,19066
496,19067
494,19067
495,19067
496,19068
496,19069
496,19070
494,19070
495,19070
496,19071
495,19071
495,19072
494,19072
496,19073
494,19073
495,19073
494,19074
496,19074
496,19075
494,19075
495,19075
495,19076
495,19077
494,19077
496,19077
496,19078
496,19079
495,19079
495,19080
494,19080
496,19080
496,19081
495,19081
496,19082
495,19082
494,19083
496,19084
496,19085
494,19086
495,19087
495,19088
496,19089
495,19090
494,19090
496,19090
496,19091
495,19092
494,19093
495,19094
496,19094
494,19094
494,19095
495,19095
496,19096
494,19097
494,19098
495,19099
496,19099
494,19099
494,19100
495,19100
