id,created_at,type,rating,message,business_branch_id,customer_id
1482,2025-12-27 07:59:50.000,LOCAL,4,Solid experience overall.,184,7276
1483,2026-02-18 16:28:28.000,REMOTE,4,Solid experience overall.,183,7279
1484,2025-11-06 07:52:53.000,LOCAL,5,Excellent service! Highly recommended.,186,7284
1485,2025-08-25 07:01:46.000,LOCAL,5,Excellent service! Highly recommended.,186,7285
1486,2026-02-11 11:50:19.000,REMOTE,5,"Best in the area, no doubt.",183,7288
1487,2026-02-03 18:44:19.000,REMOTE,4,Happy with my visit.,183,7298
1488,2025-11-29 10:43:08.000,REMOTE,2,Disappointing visit.,186,7302
1489,2025-12-12 23:07:24.000,REMOTE,4,"Very good, would come again.",184,7304
1490,2025-10-20 17:18:26.000,REMOTE,5,Excellent service! Highly recommended.,186,7305
1491,2026-02-05 04:55:46.000,LOCAL,2,Product did not meet my expectations.,183,7306
1492,2025-11-10 15:32:03.000,REMOTE,5,Will definitely be back!,185,7308
1493,2025-05-29 17:07:11.000,LOCAL,4,Great service and friendly staff.,185,7317
1494,2025-09-13 17:24:18.000,REMOTE,4,Happy with my visit.,183,7327
1495,2025-08-14 15:21:35.000,LOCAL,5,Excellent service! Highly recommended.,183,7336
1496,2025-09-23 23:38:10.000,LOCAL,5,"Best in the area, no doubt.",183,7347
1497,2025-05-29 21:45:42.000,REMOTE,5,"Best in the area, no doubt.",186,7349
1498,2026-04-05 17:44:27.000,LOCAL,5,Always a pleasure coming here.,183,7370
1499,2025-09-14 17:38:57.000,LOCAL,5,"Best in the area, no doubt.",183,7373
1500,2026-01-13 21:00:55.000,REMOTE,3,OK but not outstanding.,187,7379
1501,2025-07-18 02:33:53.000,REMOTE,5,Will definitely be back!,187,7380
1502,2025-06-16 08:49:59.000,REMOTE,5,Always a pleasure coming here.,187,7382
1503,2026-02-18 22:41:46.000,LOCAL,3,"Average experience, nothing special.",187,7390
1504,2026-03-03 15:22:01.000,REMOTE,5,Excellent service! Highly recommended.,187,7393
1505,2025-12-09 06:47:53.000,LOCAL,3,"Average experience, nothing special.",187,7396
1506,2025-08-24 16:48:23.000,LOCAL,4,Great service and friendly staff.,187,7397
1507,2025-10-14 18:03:25.000,REMOTE,4,Solid experience overall.,188,7400
1508,2026-01-02 21:30:32.000,REMOTE,4,Solid experience overall.,189,7407
1509,2025-08-21 04:37:37.000,REMOTE,5,"Best in the area, no doubt.",191,7410
1510,2026-01-15 00:57:40.000,REMOTE,5,Always a pleasure coming here.,189,7412
1511,2026-02-28 10:43:15.000,LOCAL,3,Expected a bit more to be honest.,192,7418
1512,2025-11-18 05:07:38.000,LOCAL,5,Always a pleasure coming here.,188,7423
1513,2026-04-12 14:06:07.000,REMOTE,1,Very poor service.,191,7430
1514,2025-08-08 13:39:51.000,REMOTE,3,"Average experience, nothing special.",190,7435
1515,2026-01-29 04:35:16.000,REMOTE,5,Always a pleasure coming here.,189,7442
1516,2025-06-22 14:59:54.000,LOCAL,2,Staff could be more attentive.,189,7448
1517,2025-09-20 23:37:08.000,LOCAL,3,OK but not outstanding.,192,7452
1518,2026-03-08 10:12:24.000,REMOTE,3,OK but not outstanding.,189,7455
1519,2025-10-07 05:30:42.000,REMOTE,3,Expected a bit more to be honest.,188,7459
1520,2025-08-22 08:29:20.000,REMOTE,4,Solid experience overall.,190,7460
1521,2025-07-27 10:03:19.000,REMOTE,4,Happy with my visit.,189,7463
1522,2026-03-20 22:26:14.000,LOCAL,4,"Very good, would come again.",191,7465
1523,2025-11-09 07:34:12.000,REMOTE,4,"Very good, would come again.",188,7467
1524,2025-10-22 03:22:22.000,LOCAL,3,"Decent, but could improve.",188,7470
1525,2026-02-27 21:37:58.000,LOCAL,5,Always a pleasure coming here.,188,7472
1526,2025-10-01 04:17:45.000,LOCAL,4,Great service and friendly staff.,188,7473
1527,2025-11-18 07:07:46.000,REMOTE,5,Will definitely be back!,191,7475
1528,2026-04-04 22:29:27.000,REMOTE,1,Not what I expected at all.,189,7477
1529,2025-06-17 03:59:00.000,REMOTE,3,OK but not outstanding.,190,7478
1530,2026-03-13 01:35:02.000,REMOTE,1,Will not return.,192,7492
1531,2025-08-21 15:11:02.000,LOCAL,3,"Decent, but could improve.",191,7493
1532,2025-11-29 03:09:09.000,REMOTE,5,Will definitely be back!,188,7499
1533,2025-09-12 21:02:22.000,LOCAL,5,Always a pleasure coming here.,189,7501
1534,2025-10-06 00:37:43.000,LOCAL,4,Happy with my visit.,192,7511
1535,2025-06-28 14:59:31.000,LOCAL,5,Always a pleasure coming here.,191,7513
1536,2025-10-18 12:30:07.000,LOCAL,3,"Decent, but could improve.",191,7517
1537,2025-08-04 11:32:10.000,LOCAL,5,Always a pleasure coming here.,190,7519
1538,2026-03-16 05:36:29.000,LOCAL,3,"Average experience, nothing special.",190,7525
1539,2026-01-19 01:23:51.000,LOCAL,2,Staff could be more attentive.,190,7529
1540,2025-06-26 15:57:47.000,LOCAL,1,Very poor service.,189,7531
1541,2025-08-27 12:57:06.000,REMOTE,3,OK but not outstanding.,190,7540
1542,2025-11-17 11:34:41.000,REMOTE,5,Excellent service! Highly recommended.,188,7545
1543,2025-11-23 15:51:30.000,LOCAL,3,"Average experience, nothing special.",188,7546
1544,2025-11-05 02:03:08.000,LOCAL,3,"Average experience, nothing special.",190,7558
1545,2025-12-08 23:03:13.000,LOCAL,4,Happy with my visit.,191,7561
1546,2025-09-15 03:38:21.000,REMOTE,2,Service was quite slow today.,189,7567
1547,2025-06-06 09:06:35.000,LOCAL,1,Not what I expected at all.,188,7573
1548,2025-08-19 12:46:06.000,REMOTE,4,Solid experience overall.,191,7582
1549,2025-10-04 15:03:24.000,REMOTE,5,Will definitely be back!,189,7583
1550,2025-07-08 17:32:06.000,LOCAL,2,Service was quite slow today.,189,7584
1551,2025-10-24 01:16:27.000,LOCAL,4,Solid experience overall.,189,7589
1552,2025-11-17 05:51:18.000,REMOTE,5,Always a pleasure coming here.,192,7592
1553,2025-07-11 03:35:29.000,REMOTE,1,Very poor service.,190,7594
1554,2025-06-02 08:23:06.000,LOCAL,5,"Best in the area, no doubt.",189,7598
1555,2025-07-09 09:09:02.000,LOCAL,1,Will not return.,189,7604
1556,2026-03-21 19:41:03.000,LOCAL,5,Will definitely be back!,192,7607
1557,2025-11-18 13:00:51.000,LOCAL,3,"Decent, but could improve.",191,7608
1558,2026-04-14 20:23:10.000,LOCAL,5,Always a pleasure coming here.,189,7617
1559,2026-04-23 20:39:15.000,REMOTE,5,"Best in the area, no doubt.",191,7631
1560,2025-09-24 08:52:46.000,LOCAL,5,Excellent service! Highly recommended.,193,7637
1561,2025-09-04 12:59:02.000,REMOTE,4,Solid experience overall.,193,7638
1562,2025-08-16 21:43:47.000,LOCAL,3,Expected a bit more to be honest.,194,7640
1563,2026-04-21 19:41:59.000,LOCAL,5,Will definitely be back!,193,7656
1564,2025-09-27 14:55:50.000,LOCAL,3,Expected a bit more to be honest.,193,7657
1565,2025-10-23 16:42:51.000,LOCAL,5,"Best in the area, no doubt.",193,7658
1566,2025-11-10 12:32:17.000,LOCAL,4,Solid experience overall.,193,7659
1567,2025-08-05 09:17:26.000,REMOTE,4,Solid experience overall.,194,7671
1568,2025-12-15 05:29:32.000,REMOTE,4,Solid experience overall.,194,7681
1569,2025-05-27 00:14:19.000,REMOTE,1,Completely disappointed.,194,7683
1570,2026-02-12 21:26:22.000,REMOTE,3,Expected a bit more to be honest.,193,7695
1571,2025-10-19 11:08:12.000,LOCAL,3,Expected a bit more to be honest.,193,7701
1572,2025-05-27 22:57:30.000,REMOTE,2,Disappointing visit.,193,7705
1573,2026-04-28 00:09:30.000,LOCAL,3,OK but not outstanding.,194,7707
1574,2026-01-03 19:44:20.000,LOCAL,5,Excellent service! Highly recommended.,194,7711
1575,2026-01-21 10:59:32.000,REMOTE,2,Staff could be more attentive.,194,7717
1576,2026-02-09 04:48:20.000,LOCAL,5,"Best in the area, no doubt.",193,7719
1577,2026-05-03 06:25:41.000,LOCAL,5,"Best in the area, no doubt.",194,7725
1578,2025-08-03 13:22:57.000,LOCAL,4,Happy with my visit.,194,7728
1579,2025-05-11 21:20:32.000,LOCAL,3,Expected a bit more to be honest.,193,7729
1580,2025-08-25 16:10:55.000,REMOTE,5,Will definitely be back!,193,7736
1581,2026-02-01 06:38:11.000,LOCAL,5,Excellent service! Highly recommended.,195,7737
1582,2025-05-14 12:00:20.000,REMOTE,3,OK but not outstanding.,195,7740
1583,2025-11-11 05:07:35.000,LOCAL,4,"Very good, would come again.",195,7752
1584,2025-11-01 22:51:15.000,LOCAL,3,Expected a bit more to be honest.,195,7755
1585,2026-01-26 19:05:35.000,LOCAL,5,"Best in the area, no doubt.",200,7762
1586,2025-10-08 14:47:51.000,REMOTE,3,"Decent, but could improve.",199,7763
1587,2025-07-20 01:02:45.000,REMOTE,4,"Very good, would come again.",196,7767
1588,2025-10-17 18:44:48.000,REMOTE,2,Service was quite slow today.,199,7773
1589,2025-06-12 07:56:29.000,REMOTE,4,Great service and friendly staff.,201,7779
1590,2026-02-14 12:26:14.000,LOCAL,1,Not what I expected at all.,199,7780
1591,2025-12-23 04:03:27.000,LOCAL,3,Expected a bit more to be honest.,203,7782
1592,2026-01-30 21:57:05.000,LOCAL,5,"Best in the area, no doubt.",202,7783
1593,2025-06-15 22:07:49.000,LOCAL,4,"Very good, would come again.",202,7785
1594,2026-01-25 05:05:41.000,REMOTE,5,"Best in the area, no doubt.",196,7793
1595,2025-07-27 12:08:11.000,REMOTE,4,Solid experience overall.,198,7799
1596,2025-06-15 20:52:22.000,REMOTE,4,Great service and friendly staff.,196,7802
1597,2025-09-29 08:05:50.000,LOCAL,3,"Decent, but could improve.",201,7806
1598,2026-03-05 07:04:55.000,LOCAL,4,Solid experience overall.,197,7809
1599,2026-03-18 03:40:30.000,REMOTE,3,"Decent, but could improve.",202,7812
1600,2025-06-19 03:14:30.000,REMOTE,2,Service was quite slow today.,203,7816
1601,2025-07-26 22:32:02.000,REMOTE,1,Completely disappointed.,197,7826
1602,2025-12-09 20:29:20.000,REMOTE,5,Excellent service! Highly recommended.,196,7831
1603,2026-03-14 14:26:25.000,LOCAL,4,Great service and friendly staff.,198,7832
1604,2025-08-29 21:20:38.000,LOCAL,4,Happy with my visit.,203,7833
1605,2025-12-31 19:31:49.000,REMOTE,4,Solid experience overall.,198,7838
1606,2025-08-01 21:48:26.000,REMOTE,5,"Best in the area, no doubt.",196,7861
1607,2026-04-23 05:06:06.000,LOCAL,2,Product did not meet my expectations.,202,7865
1608,2025-12-27 11:39:23.000,REMOTE,4,"Very good, would come again.",198,7872
1609,2025-09-11 09:38:57.000,LOCAL,5,"Best in the area, no doubt.",201,7890
1610,2025-11-16 13:51:47.000,LOCAL,5,Always a pleasure coming here.,200,7907
1611,2026-03-25 13:37:39.000,REMOTE,4,Solid experience overall.,197,7912
1612,2025-05-16 00:20:58.000,LOCAL,4,Happy with my visit.,200,7918
1613,2025-08-29 21:03:10.000,REMOTE,4,"Very good, would come again.",203,7921
1614,2025-08-18 05:58:08.000,REMOTE,1,Not what I expected at all.,200,7922
1615,2026-02-16 13:06:45.000,REMOTE,3,OK but not outstanding.,197,7928
1616,2026-03-01 06:51:27.000,LOCAL,5,Will definitely be back!,197,7929
1617,2025-07-13 21:27:18.000,REMOTE,5,Will definitely be back!,203,7937
1618,2026-03-20 13:07:16.000,REMOTE,2,Staff could be more attentive.,203,7944
1619,2025-07-16 05:55:09.000,LOCAL,5,"Best in the area, no doubt.",203,7955
1620,2026-04-04 19:14:37.000,LOCAL,5,"Best in the area, no doubt.",199,7962
1621,2025-07-20 23:32:35.000,REMOTE,3,OK but not outstanding.,203,7965
1622,2025-08-22 14:02:06.000,LOCAL,2,Product did not meet my expectations.,196,7969
1623,2026-05-05 14:49:00.000,REMOTE,3,"Decent, but could improve.",196,7970
1624,2025-07-30 07:21:23.000,LOCAL,5,Excellent service! Highly recommended.,196,7977
1625,2025-08-24 00:09:00.000,LOCAL,5,Always a pleasure coming here.,200,7979
1626,2025-08-09 21:34:40.000,LOCAL,5,Excellent service! Highly recommended.,202,7980
1627,2025-11-21 16:59:52.000,REMOTE,5,Excellent service! Highly recommended.,197,7987
1628,2025-06-06 19:27:12.000,REMOTE,5,Excellent service! Highly recommended.,196,7988
1629,2025-05-12 15:35:13.000,REMOTE,5,Excellent service! Highly recommended.,201,7992
1630,2025-07-17 03:18:28.000,REMOTE,2,Service was quite slow today.,203,8000
1631,2025-07-27 16:02:37.000,LOCAL,4,"Very good, would come again.",202,8012
1632,2025-06-16 20:20:52.000,LOCAL,1,Completely disappointed.,199,8013
1633,2025-11-07 04:43:21.000,LOCAL,2,Staff could be more attentive.,197,8023
1634,2025-09-11 05:12:10.000,REMOTE,4,Great service and friendly staff.,199,8035
1635,2025-08-29 13:47:47.000,REMOTE,3,OK but not outstanding.,197,8052
1636,2025-09-24 02:49:11.000,LOCAL,5,Excellent service! Highly recommended.,201,8057
1637,2025-11-30 09:44:10.000,LOCAL,4,Happy with my visit.,201,8075
1638,2025-12-10 07:34:02.000,LOCAL,4,Happy with my visit.,201,8076
1639,2025-11-14 10:52:18.000,LOCAL,4,Great service and friendly staff.,203,8077
1640,2025-07-23 16:46:46.000,REMOTE,4,Solid experience overall.,196,8086
1641,2025-06-07 20:13:09.000,REMOTE,5,"Best in the area, no doubt.",202,8090
1642,2025-10-22 12:51:11.000,REMOTE,5,"Best in the area, no doubt.",205,8091
1643,2025-05-25 22:35:49.000,REMOTE,5,"Best in the area, no doubt.",206,8103
1644,2025-05-28 17:21:27.000,REMOTE,5,Always a pleasure coming here.,204,8110
1645,2026-02-08 15:47:34.000,REMOTE,2,Disappointing visit.,206,8115
1646,2025-10-07 00:13:39.000,LOCAL,4,Great service and friendly staff.,206,8116
1647,2026-03-01 23:59:04.000,LOCAL,3,Expected a bit more to be honest.,204,8117
1648,2026-01-16 04:51:02.000,LOCAL,3,"Average experience, nothing special.",205,8119
1649,2025-12-09 05:50:18.000,REMOTE,3,OK but not outstanding.,204,8122
1650,2025-09-23 14:40:14.000,REMOTE,5,Will definitely be back!,204,8124
1651,2025-07-01 07:39:10.000,LOCAL,2,Disappointing visit.,205,8127
1652,2026-03-30 01:14:04.000,LOCAL,3,Expected a bit more to be honest.,204,8132
1653,2026-03-29 02:50:07.000,LOCAL,5,Excellent service! Highly recommended.,205,8137
1654,2025-06-03 07:20:13.000,REMOTE,5,Will definitely be back!,204,8141
1655,2025-08-18 12:36:07.000,LOCAL,3,OK but not outstanding.,204,8142
1656,2026-03-04 13:56:46.000,REMOTE,3,"Average experience, nothing special.",205,8151
1657,2025-05-24 13:39:35.000,LOCAL,5,Excellent service! Highly recommended.,206,8153
1658,2026-03-25 13:10:13.000,LOCAL,3,"Average experience, nothing special.",204,8154
1659,2025-05-17 07:51:39.000,LOCAL,4,Solid experience overall.,205,8162
1660,2026-04-15 09:30:32.000,LOCAL,4,Solid experience overall.,204,8169
1661,2026-03-30 17:53:11.000,REMOTE,5,Excellent service! Highly recommended.,205,8175
1662,2025-10-18 18:39:56.000,REMOTE,3,OK but not outstanding.,205,8188
1663,2026-02-07 18:01:25.000,LOCAL,4,Solid experience overall.,204,8189
1664,2025-06-18 11:18:12.000,REMOTE,1,Will not return.,205,8195
1665,2025-06-02 15:40:14.000,LOCAL,3,"Average experience, nothing special.",205,8197
1666,2025-09-19 08:46:34.000,REMOTE,2,Staff could be more attentive.,204,8200
1667,2025-11-20 02:06:29.000,LOCAL,4,"Very good, would come again.",206,8203
1668,2025-12-29 07:33:39.000,REMOTE,5,Excellent service! Highly recommended.,204,8204
1669,2025-09-14 11:01:42.000,LOCAL,4,Great service and friendly staff.,204,8214
1670,2025-10-07 06:14:01.000,REMOTE,5,Will definitely be back!,204,8215
1671,2026-04-26 11:25:13.000,REMOTE,3,"Average experience, nothing special.",207,8228
1672,2026-04-19 23:44:41.000,LOCAL,3,Expected a bit more to be honest.,207,8231
1673,2025-07-27 16:47:38.000,LOCAL,1,Very poor service.,208,8235
1674,2025-12-26 17:45:34.000,REMOTE,4,"Very good, would come again.",207,8240
1675,2025-10-21 03:00:02.000,LOCAL,5,Excellent service! Highly recommended.,207,8242
1676,2026-04-12 11:30:27.000,REMOTE,3,Expected a bit more to be honest.,208,8243
1677,2025-10-12 19:46:03.000,LOCAL,5,Will definitely be back!,208,8248
1678,2025-08-19 02:29:07.000,REMOTE,2,Staff could be more attentive.,207,8257
1679,2025-11-16 21:46:39.000,LOCAL,4,"Very good, would come again.",209,8261
1680,2026-04-21 21:53:57.000,REMOTE,5,Will definitely be back!,209,8263
1681,2025-11-14 03:51:41.000,LOCAL,2,Service was quite slow today.,209,8264
1682,2026-03-15 23:56:25.000,REMOTE,2,Disappointing visit.,209,8268
1683,2026-04-20 17:23:30.000,REMOTE,3,"Average experience, nothing special.",209,8277
1684,2025-07-25 15:58:16.000,LOCAL,3,"Decent, but could improve.",209,8278
1685,2025-05-23 16:56:53.000,LOCAL,3,OK but not outstanding.,209,8294
1686,2026-02-18 06:31:43.000,LOCAL,4,Great service and friendly staff.,209,8295
1687,2025-07-29 01:25:53.000,LOCAL,5,"Best in the area, no doubt.",210,8300
1688,2025-07-09 18:23:52.000,LOCAL,5,Excellent service! Highly recommended.,210,8311
1689,2025-07-06 06:30:31.000,LOCAL,4,Great service and friendly staff.,210,8316
1690,2026-03-02 12:34:48.000,REMOTE,5,Excellent service! Highly recommended.,210,8317
1691,2026-02-20 11:11:52.000,REMOTE,5,"Best in the area, no doubt.",210,8324
1692,2025-08-05 10:00:39.000,LOCAL,4,Great service and friendly staff.,210,8333
1693,2026-04-10 15:01:20.000,LOCAL,3,OK but not outstanding.,210,8343
1694,2026-01-02 04:37:54.000,LOCAL,5,"Best in the area, no doubt.",210,8346
1695,2025-10-31 16:35:21.000,LOCAL,5,Excellent service! Highly recommended.,211,8348
1696,2025-07-13 19:09:34.000,REMOTE,5,"Best in the area, no doubt.",211,8363
1697,2025-12-24 22:35:57.000,REMOTE,3,"Decent, but could improve.",211,8375
1698,2026-04-27 05:12:51.000,REMOTE,1,Completely disappointed.,211,8376
1699,2025-08-12 07:25:19.000,LOCAL,3,Expected a bit more to be honest.,211,8379
1700,2025-09-20 19:04:08.000,LOCAL,3,"Average experience, nothing special.",211,8380
1701,2025-10-18 02:30:03.000,LOCAL,3,OK but not outstanding.,213,8381
1702,2026-02-23 06:49:26.000,LOCAL,4,Great service and friendly staff.,212,8387
1703,2025-06-29 16:30:56.000,REMOTE,1,Not what I expected at all.,212,8389
1704,2025-08-19 22:09:08.000,REMOTE,2,Disappointing visit.,212,8406
1705,2026-02-15 03:28:52.000,LOCAL,3,OK but not outstanding.,212,8414
1706,2026-01-20 18:54:08.000,REMOTE,5,Excellent service! Highly recommended.,214,8422
1707,2025-11-29 21:58:21.000,REMOTE,3,OK but not outstanding.,214,8446
1708,2026-01-20 04:42:52.000,LOCAL,5,Excellent service! Highly recommended.,213,8447
1709,2026-04-19 09:31:27.000,REMOTE,4,Great service and friendly staff.,214,8450
1710,2025-11-23 04:35:17.000,LOCAL,1,Not what I expected at all.,212,8455
1711,2025-06-11 10:10:17.000,REMOTE,2,Service was quite slow today.,212,8465
1712,2026-04-07 10:03:33.000,LOCAL,5,"Best in the area, no doubt.",214,8472
1713,2025-09-13 19:30:39.000,LOCAL,3,Expected a bit more to be honest.,213,8474
1714,2025-07-08 09:42:31.000,LOCAL,4,Happy with my visit.,212,8479
1715,2026-01-02 04:17:42.000,REMOTE,3,"Decent, but could improve.",212,8480
1716,2025-06-17 04:51:06.000,REMOTE,4,"Very good, would come again.",212,8481
1717,2026-01-12 08:29:51.000,REMOTE,5,Will definitely be back!,214,8487
1718,2025-06-15 05:17:44.000,REMOTE,5,Always a pleasure coming here.,213,8488
1719,2025-06-14 19:44:54.000,LOCAL,4,Great service and friendly staff.,213,8490
1720,2025-12-26 02:02:34.000,LOCAL,3,"Average experience, nothing special.",214,8492
1721,2025-05-17 01:43:28.000,LOCAL,4,"Very good, would come again.",215,8508
1722,2025-08-12 04:38:46.000,LOCAL,4,"Very good, would come again.",215,8509
1723,2026-03-25 18:54:59.000,LOCAL,5,Excellent service! Highly recommended.,215,8510
1724,2025-08-17 23:23:18.000,LOCAL,3,"Average experience, nothing special.",215,8518
1725,2025-06-13 18:29:05.000,REMOTE,2,Product did not meet my expectations.,215,8523
1726,2025-09-13 18:16:54.000,LOCAL,3,"Decent, but could improve.",217,8526
1727,2025-08-07 15:45:37.000,LOCAL,5,"Best in the area, no doubt.",216,8527
1728,2026-03-25 17:07:22.000,REMOTE,5,Excellent service! Highly recommended.,218,8530
1729,2026-04-22 09:59:59.000,LOCAL,5,Always a pleasure coming here.,218,8532
1730,2025-05-28 08:38:27.000,REMOTE,1,Will not return.,217,8534
