id,reference,created_at,total,transaction_id,integration_id,business_id,business_branch_id
1968,TKT-F4E8E14E,2026-02-04 16:09:33.000,85.64,,2,99,272
1969,TKT-17DB3938,2025-09-28 18:07:11.000,171.16,215511,2,99,270
1970,TKT-0AAF8FEA,2026-01-04 05:22:19.000,87.84,214180,2,99,272
1971,TKT-2C63DFF0,2025-07-31 07:13:39.000,584.7,,2,99,270
1972,TKT-2A1AE035,2026-01-22 17:57:21.000,169.5,215769,2,99,270
1973,TKT-ABB6E03B,2025-12-22 19:10:34.000,462.79,,2,99,271
1974,TKT-9EAC87B8,2026-04-14 13:06:59.000,303.85,,2,99,272
1975,TKT-B7D9DD0A,2026-02-06 15:28:44.000,301.7,215685,2,99,271
1976,TKT-E0C3ECCE,2025-12-10 06:28:24.000,202.87,215528,2,99,270
1977,TKT-59867DD2,2025-08-27 21:17:52.000,267.98,215632,2,99,272
1978,TKT-D2432076,2026-03-04 04:43:41.000,91.05,214629,2,99,272
1979,TKT-9325ABF6,2025-08-28 00:06:21.000,554.09,214548,2,99,271
1980,TKT-494C4548,2026-01-01 13:05:51.000,32.74,214224,2,99,272
1981,TKT-F415A734,2026-02-08 08:49:14.000,49.41,,2,99,272
1982,TKT-0AC409E0,2026-01-09 18:57:34.000,527.36,213917,2,99,270
1983,TKT-124C25C7,2026-01-15 14:28:43.000,84.09,214761,2,99,271
1984,TKT-BDBCF999,2025-10-02 03:26:52.000,140.94,214421,2,99,272
1985,TKT-A1DC9365,2025-07-16 11:24:20.000,79.28,216278,2,99,270
1986,TKT-BD802917,2026-02-13 18:38:31.000,17.67,214422,2,99,272
1987,TKT-893CC3DA,2026-04-10 13:38:18.000,186.31,215468,2,99,272
1988,TKT-E3B62C07,2026-04-22 19:06:24.000,1011.75,216385,2,99,272
1989,TKT-3410A43E,2026-04-21 18:15:11.000,44.37,215538,2,99,271
1990,TKT-1A1C6DBA,2025-12-04 18:56:52.000,251.75,,2,99,270
1991,TKT-C9928517,2025-12-30 00:34:37.000,298.25,215329,2,99,271
1992,TKT-1D11F619,2025-12-25 05:38:42.000,188.71,216124,2,99,272
1993,TKT-E5A788BC,2026-04-17 12:22:13.000,605.5,,2,99,272
1994,TKT-34F03AB5,2025-07-19 09:58:34.000,51.85,215253,2,99,270
1995,TKT-BB3FCE2E,2025-09-12 05:18:34.000,102.1,214819,2,99,270
1996,TKT-658891C0,2025-12-18 18:18:15.000,386.91,215039,2,99,271
1997,TKT-BA3683B7,2025-12-05 01:23:36.000,755.35,214334,2,99,270
1998,TKT-8FCF9150,2025-12-15 06:37:16.000,280.42,,2,99,272
1999,TKT-498E9A7C,2025-10-10 15:43:50.000,337.2,214263,2,99,272
2000,TKT-1E9F5AFB,2025-07-15 09:17:42.000,425.18,215294,2,99,271
2001,TKT-E84F1339,2026-04-09 12:34:55.000,134.64,216298,2,99,270
2002,TKT-2A52756F,2026-05-06 05:19:00.000,496.91,214383,2,99,272
2003,TKT-452D6FC1,2026-02-14 13:19:19.000,394.25,214548,2,99,272
2004,TKT-58631FAB,2026-04-06 12:59:26.000,452.15,215786,2,99,272
2005,TKT-ADDD15C3,2026-03-28 23:58:32.000,298.76,214768,2,99,270
2006,TKT-83640D38,2026-01-05 06:52:08.000,196.63,,2,99,272
2007,TKT-99842D1F,2026-04-08 20:40:08.000,527.54,,2,99,272
2008,TKT-5FDE7F9F,2026-02-13 23:18:52.000,203.99,216520,2,99,270
2009,TKT-B9088526,2025-07-18 20:41:33.000,374.64,215138,2,99,271
2010,TKT-3C08C408,2025-09-01 13:54:03.000,234.01,214139,2,99,272
2011,TKT-5E6AABC7,2025-10-27 22:09:36.000,238.08,,1,328,910
2012,TKT-2B3160A8,2025-10-07 11:41:27.000,651.45,,1,328,910
2013,TKT-7434A769,2025-11-02 06:58:50.000,400.17,,1,328,910
2014,TKT-B7039C57,2026-02-09 14:35:12.000,614.09,732278,1,328,910
2015,TKT-3C778872,2025-12-18 00:47:02.000,158.7,,1,328,910
2016,TKT-DB17FD55,2025-12-07 12:07:56.000,216.48,,1,328,910
2017,TKT-B7258CA4,2026-03-08 13:32:00.000,346.15,733515,1,328,910
2018,TKT-69B4985E,2025-11-07 04:35:05.000,502.07,731407,1,328,910
2019,TKT-D7E66F5B,2025-12-22 10:51:42.000,147.64,733089,1,328,910
2020,TKT-ED4BF296,2025-08-01 10:56:53.000,579.03,732281,1,328,910
2021,TKT-1D851A4F,2026-05-03 21:42:09.000,226.48,,1,328,910
2022,TKT-AC077A17,2026-04-13 07:45:55.000,314.31,729995,5,327,905
2023,TKT-AF40BABB,2026-01-27 19:23:23.000,456.79,,5,327,908
2024,TKT-17A5F93A,2025-10-22 04:02:56.000,546.99,729888,5,327,909
2025,TKT-F0FE2DC3,2025-12-04 16:30:20.000,81.87,729675,5,327,908
2026,TKT-9B897DBF,2025-08-24 18:18:41.000,247.76,727782,5,327,909
2027,TKT-749963A0,2025-12-29 10:25:46.000,429.67,730343,5,327,908
2028,TKT-3E3C8696,2025-09-27 10:53:59.000,367.43,730906,5,327,905
2029,TKT-125D2E74,2025-10-19 11:20:37.000,184.02,,5,327,905
2030,TKT-97EB0BD1,2025-08-26 18:40:58.000,319.41,728032,5,327,905
2031,TKT-E1BC6202,2025-09-23 02:19:41.000,541.62,729497,5,327,907
2032,TKT-E61C3EEE,2026-01-04 08:07:21.000,120.58,,5,327,907
2033,TKT-A12F9F87,2026-03-06 10:32:23.000,448.14,,5,327,906
2034,TKT-48B0FC25,2026-03-10 23:19:18.000,487.82,729982,5,327,907
2035,TKT-59D99BB4,2025-12-21 12:42:19.000,619.25,310472,3,148,389
2036,TKT-4A6FF8CA,2025-09-06 17:01:33.000,576.52,306646,3,148,390
2037,TKT-CC51D6CF,2026-01-22 13:58:16.000,319.02,309328,3,148,389
2038,TKT-7790ED45,2025-11-22 13:16:03.000,253.23,309159,3,148,388
2039,TKT-76662AC4,2026-03-09 21:47:52.000,26.73,310852,3,148,392
2040,TKT-29156453,2026-03-07 10:28:19.000,52.18,307788,3,148,391
2041,TKT-DA1726BA,2026-04-28 18:36:41.000,386.6,308314,3,148,387
2042,TKT-8DA117C3,2025-08-07 16:30:59.000,211.33,,3,148,386
2043,TKT-23D66725,2025-08-25 04:25:36.000,6.67,310304,3,148,392
2044,TKT-F8164F5B,2025-10-21 02:55:54.000,537.04,311647,3,148,389
2045,TKT-5DB3BD2B,2025-09-14 13:23:30.000,298.95,310992,3,148,386
2046,TKT-CD9EE372,2026-02-13 15:00:32.000,813.51,,3,148,391
2047,TKT-F9B6A31B,2025-11-04 04:15:24.000,312.28,308097,3,148,388
2048,TKT-53A36C8D,2025-08-30 08:55:27.000,233.11,307284,3,148,386
2049,TKT-35716D9C,2025-11-30 05:51:54.000,657.33,307652,3,148,389
2050,TKT-67F57973,2026-02-08 01:19:06.000,191.31,307363,3,148,392
2051,TKT-D6B49B4F,2025-12-08 11:02:34.000,375.18,306295,3,148,387
2052,TKT-4CC8AE0A,2026-04-11 18:32:53.000,36.91,307704,3,148,389
2053,TKT-CC92D9CE,2025-09-19 02:10:45.000,55.14,308500,3,148,391
2054,TKT-341930DF,2026-03-19 11:43:13.000,179.72,310613,3,148,392
2055,TKT-FB02E699,2025-11-03 20:40:42.000,215.93,306969,3,148,387
2056,TKT-866078CB,2025-11-28 09:55:29.000,95.95,310198,3,148,386
2057,TKT-2BFE8176,2025-11-25 12:07:22.000,79.43,,3,148,388
2058,TKT-EBFE340A,2025-08-21 23:31:14.000,255.81,308543,3,148,390
2059,TKT-30AF5875,2025-12-20 19:57:24.000,81.43,,3,148,387
2060,TKT-337EFBCD,2026-02-09 06:24:29.000,175.35,,3,148,386
2061,TKT-11C0FE45,2026-01-29 02:56:30.000,92.01,,3,148,389
2062,TKT-DB30A79E,2025-12-27 12:56:34.000,71.71,310010,3,148,388
2063,TKT-BBF229FB,2025-10-21 17:33:19.000,470.94,,3,148,390
2064,TKT-7E6B9EE5,2025-09-28 05:31:01.000,541.38,305964,3,148,389
2065,TKT-D3716A4D,2026-02-05 18:55:52.000,367.75,,3,148,386
2066,TKT-7BB9FC5A,2025-08-06 12:13:15.000,387.63,306671,3,148,389
2067,TKT-50E43E28,2026-03-24 05:47:13.000,119.04,,5,251,702
2068,TKT-6B879ECF,2025-08-31 03:03:08.000,241.1,562094,5,251,702
2069,TKT-385252A5,2026-04-24 01:51:55.000,319.54,563571,5,251,701
2070,TKT-7C312654,2026-02-21 14:21:09.000,289.76,,5,251,701
2071,TKT-6D9EFB58,2025-08-11 12:49:27.000,164.4,562154,5,251,702
2072,TKT-116DE085,2026-05-04 01:03:16.000,374.33,563185,5,251,702
2073,TKT-5FF8D9B4,2026-04-26 07:51:10.000,209.73,562614,5,251,701
2074,TKT-B4A50ACA,2026-04-28 05:47:42.000,756.36,,5,251,702
2075,TKT-2CECCBD9,2025-10-23 02:58:37.000,209.92,561645,5,251,701
2076,TKT-62983AD7,2025-07-15 03:18:05.000,426.25,563382,5,251,701
2077,TKT-0506F28F,2025-09-24 17:24:01.000,83.4,562601,5,251,702
2078,TKT-32AB0B8C,2025-10-01 20:51:05.000,410.45,,5,251,701
2079,TKT-A505ED1A,2025-07-25 17:09:06.000,258.88,563225,5,251,702
2080,TKT-24DF1BFC,2026-03-05 07:24:36.000,139.25,,5,251,702
2081,TKT-35E56564,2025-12-11 19:08:06.000,702.77,562234,5,251,702
2082,TKT-9A03112A,2025-09-18 12:50:33.000,447.38,562182,5,251,701
2083,TKT-8F409134,2026-01-16 18:28:16.000,288.28,562771,5,251,702
2084,TKT-67C87FDB,2025-12-14 08:05:23.000,695.28,561876,5,251,701
2085,TKT-901D32E3,2026-03-09 14:59:41.000,777.04,747933,3,338,933
2086,TKT-AA829A8F,2026-04-19 12:19:36.000,374.33,,3,338,933
2087,TKT-6931FC6B,2025-11-04 04:17:47.000,380.5,750830,3,338,933
2088,TKT-B4D9538B,2025-11-10 04:03:29.000,455.85,748725,3,338,931
2089,TKT-F8C09269,2025-08-31 07:17:06.000,329.92,748982,3,338,932
2090,TKT-7CD6A38C,2025-09-19 03:16:42.000,173.32,750791,3,338,933
2091,TKT-79A1F729,2025-10-12 13:51:15.000,388.6,,3,338,931
2092,TKT-3BBE985C,2026-03-10 20:44:17.000,284.11,751202,3,338,931
2093,TKT-03416EF7,2025-08-03 06:16:29.000,153.87,749410,3,338,933
2094,TKT-22335AC7,2025-09-03 09:59:01.000,463.48,750080,3,338,932
2095,TKT-A0AD6B73,2025-12-26 11:46:08.000,309.21,752537,3,338,933
2096,TKT-CD93A538,2026-03-04 13:44:00.000,265.23,,3,338,931
2097,TKT-A90C942F,2026-01-12 22:35:37.000,278.92,747404,3,338,932
2098,TKT-4FD6FEB7,2025-09-01 18:48:41.000,281.8,747750,3,338,932
2099,TKT-7D83D81E,2025-12-14 20:12:52.000,237.24,752727,3,338,931
2100,TKT-D10AECCF,2025-12-30 23:47:37.000,467.03,,3,338,932
2101,TKT-42413FF3,2025-12-29 12:18:16.000,435.43,,3,338,932
2102,TKT-8F12B2DB,2025-11-28 17:04:40.000,517.98,749195,3,338,932
2103,TKT-E6D6DC5D,2025-08-22 06:51:44.000,117.72,751008,3,338,932
2104,TKT-FFD86BE3,2025-08-24 04:22:16.000,619.05,,3,338,932
2105,TKT-D365BC74,2025-07-30 01:11:02.000,403.41,748974,3,338,933
2106,TKT-21FA94B1,2025-10-21 06:24:47.000,370.49,752743,3,338,933
2107,TKT-0445004A,2025-11-15 04:51:54.000,414.98,,3,338,933
2108,TKT-FF95E17A,2025-09-18 19:13:16.000,213.68,,3,338,931
2109,TKT-D01C6D4F,2026-02-22 08:06:27.000,524.83,747562,3,338,933
2110,TKT-C14C624B,2025-10-06 23:08:30.000,169.14,752265,3,338,933
2111,TKT-36C9D2DA,2026-04-29 10:51:51.000,36.19,750989,3,338,933
2112,TKT-A661C180,2025-09-13 15:37:54.000,381.59,,3,338,933
2113,TKT-6F74B02E,2026-03-22 23:54:03.000,783.48,,3,338,931
2114,TKT-BE39BAA7,2025-09-13 15:33:59.000,302.13,749433,3,338,931
2115,TKT-E47577F7,2025-07-22 17:06:44.000,297.42,,3,338,931
2116,TKT-418D949C,2025-11-08 17:51:48.000,232.14,751872,3,338,932
2117,TKT-B29B5A04,2025-12-27 08:03:31.000,127.71,,3,338,933
2118,TKT-D946A975,2026-05-05 12:33:46.000,218.16,752372,3,338,932
2119,TKT-92D45612,2025-08-28 18:43:41.000,421.2,,3,338,933
2120,TKT-DECFB049,2026-01-04 07:12:38.000,563.14,748827,3,338,931
2121,TKT-AE7F1DDC,2026-04-16 03:46:01.000,242.59,752479,3,338,933
2122,TKT-18FFEA60,2025-11-19 13:00:27.000,293.82,750919,3,338,932
2123,TKT-68B4BB5C,2025-11-01 01:43:00.000,397.17,,3,338,931
2124,TKT-DF7851AE,2025-09-11 15:17:02.000,142.2,752529,3,338,933
2125,TKT-F93B6171,2025-11-27 20:41:26.000,437.36,,3,338,932
2126,TKT-6A6AF94A,2025-08-23 05:42:44.000,95.4,,3,338,931
2127,TKT-10BBBF5F,2026-02-19 12:20:07.000,114.05,,3,338,931
2128,TKT-2A83E971,2025-11-27 07:31:53.000,474.14,752639,3,338,933
2129,TKT-1DE82C6F,2025-12-14 20:58:39.000,102.5,752166,3,338,932
2130,TKT-3D848A69,2026-05-08 01:11:18.000,557.04,747625,3,338,933
2131,TKT-2C3E9250,2026-02-07 21:11:57.000,530.79,,3,338,933
2132,TKT-8F011B71,2026-04-13 19:55:33.000,174.0,752211,3,338,933
2133,TKT-5E8698FE,2026-05-02 16:40:19.000,268.8,748158,3,338,933
2134,TKT-ADFCAE6C,2025-07-24 10:13:42.000,308.69,751008,3,338,932
2135,TKT-0DEF6821,2025-07-24 14:34:01.000,283.99,301938,2,146,381
2136,TKT-1CB3A233,2026-03-27 15:30:06.000,186.28,302383,2,146,382
2137,TKT-C1EF3D8A,2026-01-18 18:33:15.000,149.14,301080,2,146,381
2138,TKT-1CA57CBE,2026-05-07 13:06:22.000,216.44,301707,2,146,381
2139,TKT-9248E693,2026-05-01 00:36:10.000,171.83,,2,146,382
2140,TKT-4A7E58E7,2026-01-18 12:45:31.000,538.64,,2,146,381
2141,TKT-4547C4B4,2026-01-25 04:54:46.000,180.34,302879,2,146,382
2142,TKT-39ADDB9B,2026-03-07 04:11:12.000,797.78,301213,2,146,382
2143,TKT-1FD0BB85,2026-01-31 10:41:22.000,738.5,302142,2,146,382
2144,TKT-E7533C0A,2025-08-08 02:26:48.000,468.82,302091,2,146,381
2145,TKT-9A0BF471,2025-08-28 17:10:12.000,96.57,300958,2,146,382
2146,TKT-EC3E3091,2026-04-23 09:14:50.000,437.48,302653,2,146,382
2147,TKT-8BF9E29C,2026-01-11 03:55:00.000,291.52,301506,2,146,382
2148,TKT-1D952AC9,2026-02-17 07:34:34.000,94.48,301851,2,146,382
2149,TKT-A986FFF6,2025-09-28 07:57:40.000,126.24,301039,2,146,382
2150,TKT-644FFE19,2026-04-18 12:29:58.000,302.65,302162,2,146,382
2151,TKT-B47C3CFF,2025-11-10 23:33:30.000,545.93,302112,2,146,381
2152,TKT-F118A754,2025-07-28 22:03:10.000,208.43,369790,1,174,463
2153,TKT-BC79C36B,2025-11-27 22:23:18.000,163.95,,1,174,462
2154,TKT-8DF17BB9,2026-03-05 02:55:47.000,333.57,370497,1,174,463
2155,TKT-D672A766,2025-10-08 12:13:17.000,198.92,,1,174,463
2156,TKT-B2C9F1CB,2025-12-28 12:44:21.000,282.64,370266,1,174,463
2157,TKT-E212201C,2025-11-30 12:08:26.000,466.55,,1,174,463
2158,TKT-09911E32,2025-07-23 21:34:29.000,478.87,370343,1,174,462
2159,TKT-06DCE8AD,2026-01-19 06:36:48.000,181.84,370638,1,174,463
2160,TKT-2FC5955B,2026-04-30 14:25:01.000,50.18,370708,1,174,462
2161,TKT-F86C20BE,2025-08-11 05:38:49.000,387.85,370573,1,174,462
2162,TKT-A09F08A2,2025-07-27 09:33:46.000,639.3,370787,1,174,463
2163,TKT-8C132393,2026-03-08 22:18:55.000,193.53,370561,1,174,462
2164,TKT-FE69DC3B,2025-11-16 22:35:40.000,293.72,370339,1,174,462
2165,TKT-0D800004,2026-02-27 11:42:58.000,236.5,,4,23,58
2166,TKT-9B030927,2026-03-16 04:26:57.000,412.07,41680,4,23,59
2167,TKT-D8BC8511,2026-04-18 18:39:48.000,348.16,40252,4,23,58
2168,TKT-FF3AD18A,2026-01-22 04:06:23.000,416.87,40951,4,23,58
2169,TKT-B215B54F,2026-05-04 19:20:01.000,667.74,40539,4,23,59
2170,TKT-ED7C7738,2026-01-28 03:39:55.000,47.9,40587,4,23,60
2171,TKT-5B18A68B,2025-10-30 13:03:44.000,30.47,42212,4,23,60
2172,TKT-BB4A3D25,2025-07-18 11:01:53.000,132.59,,4,23,58
2173,TKT-E6F7EE27,2025-10-09 07:33:38.000,341.56,40690,4,23,58
2174,TKT-F013B0D7,2025-12-31 00:25:31.000,408.66,42090,4,23,59
2175,TKT-69B3383C,2025-10-12 00:39:16.000,220.05,267714,4,130,343
2176,TKT-9D7506BD,2025-11-14 23:27:31.000,419.64,267121,4,130,344
2177,TKT-E323374F,2025-10-24 21:12:59.000,392.26,268032,4,130,344
2178,TKT-42F88EBE,2025-12-04 03:46:05.000,507.56,268298,4,130,345
2179,TKT-B427C033,2025-08-26 09:38:29.000,447.63,267220,4,130,344
2180,TKT-C027904A,2025-08-03 09:30:04.000,35.34,267614,4,130,343
2181,TKT-4C361B3E,2025-11-01 21:06:15.000,121.95,267482,4,130,344
2182,TKT-8D7744EB,2026-03-01 09:47:53.000,256.4,,4,130,343
2183,TKT-8937B7A8,2025-10-05 11:23:50.000,210.65,267568,4,130,344
2184,TKT-1F41975C,2025-08-08 09:24:12.000,545.3,,4,130,345
2185,TKT-1A9ABE47,2025-09-11 16:03:26.000,406.88,,4,130,345
2186,TKT-AFE0748E,2025-10-29 14:42:58.000,490.79,267097,4,130,344
2187,TKT-08528753,2025-09-20 01:55:30.000,224.05,267050,4,130,345
2188,TKT-96678C58,2025-11-20 23:51:50.000,35.72,268527,4,130,345
2189,TKT-F93C9934,2026-02-04 07:05:20.000,245.43,267338,4,130,343
2190,TKT-22774356,2025-10-28 10:26:51.000,201.2,268292,4,130,343
2191,TKT-2432E4CA,2025-09-30 09:53:52.000,540.65,268271,4,130,345
2192,TKT-1F7EFE4E,2025-11-12 20:03:00.000,327.48,267265,4,130,345
2193,TKT-912716A9,2026-04-09 05:48:47.000,54.32,268473,4,130,345
2194,TKT-1897A84F,2026-03-07 08:48:45.000,97.8,266801,4,130,345
2195,TKT-82119CD0,2025-11-18 19:22:52.000,144.56,267014,4,130,343
2196,TKT-1E9B1DD6,2025-09-04 08:59:42.000,227.43,,4,130,345
2197,TKT-2B3A8456,2025-07-26 00:25:52.000,273.4,267519,4,130,343
2198,TKT-C3A272C3,2026-03-30 08:18:00.000,570.74,268486,4,130,343
2199,TKT-BDC9AED6,2025-09-04 03:15:46.000,228.37,,4,130,345
2200,TKT-867DBAAD,2025-12-10 15:51:41.000,418.52,267595,4,130,343
2201,TKT-53AD281E,2026-05-03 14:09:17.000,382.44,266758,4,130,344
2202,TKT-6001A1FE,2025-12-29 01:53:53.000,15.72,,4,130,345
2203,TKT-2E23508C,2025-11-21 02:40:34.000,575.01,,4,130,345
2204,TKT-805366AC,2026-04-25 14:02:42.000,548.73,,1,228,632
2205,TKT-2650701C,2026-04-27 08:17:00.000,467.28,502340,1,228,634
2206,TKT-45BF7BD5,2025-11-01 12:16:30.000,646.65,504156,1,228,629
2207,TKT-F74EDCC7,2025-10-03 14:58:23.000,110.7,507353,1,228,635
2208,TKT-8D674CD8,2026-02-13 00:13:19.000,614.35,505773,1,228,634
2209,TKT-9A30E0D4,2025-07-19 17:48:17.000,248.65,508714,1,228,635
2210,TKT-15C83CE4,2025-12-01 18:26:00.000,366.05,508180,1,228,632
2211,TKT-72A0C4DE,2025-07-13 18:01:15.000,137.11,,1,228,629
2212,TKT-AEDF159D,2026-03-29 09:55:52.000,491.48,503219,1,228,635
2213,TKT-779ADBF2,2025-12-11 06:51:41.000,355.63,,1,228,629
2214,TKT-FA00D093,2026-03-28 06:37:17.000,561.72,502188,1,228,632
2215,TKT-B801ADDC,2025-11-19 09:59:08.000,514.23,,1,228,632
2216,TKT-BDD76DB1,2025-09-19 02:10:20.000,4.33,,1,228,634
2217,TKT-3AD85211,2026-03-22 14:35:37.000,635.29,508353,1,228,634
2218,TKT-545D7418,2025-07-15 17:07:46.000,349.25,506953,1,228,635
2219,TKT-DFCBD8FE,2026-04-22 02:50:45.000,186.86,,1,228,635
2220,TKT-F83DDB6F,2025-08-25 21:21:32.000,60.08,321595,4,152,408
2221,TKT-4BA0A4FC,2026-04-08 03:18:36.000,376.46,325681,4,152,405
2222,TKT-DE6EFFA0,2025-08-26 21:13:32.000,184.2,326270,4,152,404
2223,TKT-E49BC3AC,2025-11-14 17:07:39.000,423.72,,4,152,408
2224,TKT-8C49B05E,2025-10-12 14:25:00.000,248.56,323161,4,152,411
2225,TKT-83821892,2026-04-15 18:45:46.000,156.23,322236,4,152,408
2226,TKT-982DBF89,2025-09-14 10:17:22.000,173.31,321996,4,152,405
2227,TKT-DCDD139A,2025-09-01 13:53:31.000,270.01,324591,4,152,407
2228,TKT-976C3EA3,2026-02-10 23:38:07.000,44.84,,4,152,405
2229,TKT-83308CA3,2025-12-05 02:58:34.000,257.05,,4,152,409
2230,TKT-49101758,2025-08-05 08:03:21.000,333.76,324928,4,152,404
2231,TKT-024483F1,2025-12-09 03:01:43.000,323.1,,4,152,405
2232,TKT-C44EC8B4,2026-02-19 00:31:21.000,354.8,321686,4,152,411
2233,TKT-4CDBFABE,2025-10-03 03:09:16.000,37.5,,4,152,411
2234,TKT-33621099,2026-05-07 17:04:44.000,340.24,,4,152,406
2235,TKT-1FB099B3,2025-09-06 01:53:03.000,187.19,324487,4,152,407
2236,TKT-F5CB6AF5,2026-04-12 13:08:57.000,4.09,326514,4,152,409
2237,TKT-4CBA1D69,2026-02-09 05:28:02.000,54.26,,4,152,408
2238,TKT-9E090E7B,2026-05-02 10:17:56.000,409.05,326079,4,152,408
2239,TKT-512158B6,2025-12-07 04:40:42.000,11.8,322111,4,152,404
2240,TKT-566D7A4D,2025-07-16 08:33:02.000,361.63,321541,4,152,411
2241,TKT-D7DD440E,2025-12-01 11:35:37.000,36.5,324705,4,152,404
2242,TKT-A322AE1A,2025-07-15 00:20:50.000,176.49,323527,4,152,407
2243,TKT-D9EBF00B,2026-02-28 02:47:00.000,915.24,321456,4,152,407
2244,TKT-EF79C8F5,2025-10-02 18:09:47.000,376.15,322995,4,152,410
2245,TKT-A3D4219D,2025-10-05 12:49:58.000,584.65,322845,4,152,409
2246,TKT-EFE360F3,2025-08-28 02:02:55.000,653.55,,4,152,407
2247,TKT-8338573C,2025-09-13 12:22:06.000,564.8,322209,4,152,405
2248,TKT-14431D55,2026-01-12 06:00:22.000,379.48,,4,152,411
2249,TKT-E4633445,2026-05-04 03:38:49.000,348.66,322050,4,152,410
2250,TKT-39DE04D1,2026-01-09 13:33:17.000,109.07,324429,4,152,404
2251,TKT-374DC2A1,2026-05-06 16:45:26.000,54.04,,4,152,409
2252,TKT-7F45971F,2026-01-01 14:02:15.000,565.9,,4,152,406
2253,TKT-A9D1715E,2025-10-24 06:43:16.000,596.5,325155,4,152,406
2254,TKT-68388EB4,2026-03-10 19:58:02.000,65.49,323246,4,152,410
2255,TKT-1B56BD74,2025-08-25 00:01:37.000,462.86,,4,152,407
2256,TKT-D86CFDB3,2025-09-25 15:05:23.000,285.26,324708,4,152,407
2257,TKT-51C6A13C,2026-02-02 18:22:07.000,272.44,,4,152,407
2258,TKT-117F78F2,2025-09-16 08:36:49.000,296.35,,2,255,711
2259,TKT-07FA5C47,2026-03-27 20:25:27.000,322.52,,2,255,711
2260,TKT-5E743D1E,2025-11-08 07:41:39.000,361.95,571737,2,255,711
2261,TKT-89789008,2025-09-20 19:14:04.000,140.57,,2,255,711
2262,TKT-90A0B392,2025-12-16 03:41:26.000,358.18,574698,2,255,710
2263,TKT-42E07879,2026-03-18 07:19:53.000,411.39,,2,255,711
2264,TKT-A828B267,2026-03-16 06:01:56.000,391.89,574531,2,255,711
2265,TKT-950810A2,2025-12-19 07:15:34.000,408.54,574445,2,255,711
2266,TKT-6B3D68D0,2025-09-21 17:34:35.000,385.05,,2,255,711
2267,TKT-F9E9EAC6,2026-02-16 23:52:40.000,7.02,,2,255,711
2268,TKT-A52D4E65,2025-07-23 20:55:42.000,420.68,574254,2,255,711
2269,TKT-CD17F0ED,2025-10-01 17:45:03.000,63.19,569965,2,255,710
2270,TKT-3D90CA90,2025-11-16 09:55:40.000,322.41,571106,2,255,710
2271,TKT-4828B87C,2026-04-27 00:43:11.000,778.31,,2,255,710
2272,TKT-2D76EBD8,2026-05-06 20:23:22.000,354.74,571417,2,255,711
2273,TKT-75D69321,2026-01-30 22:48:40.000,378.95,569853,2,255,711
2274,TKT-513C29C0,2025-08-16 07:46:38.000,54.8,571799,2,255,710
2275,TKT-BDAEB8E5,2026-03-31 04:16:38.000,180.92,,2,255,710
2276,TKT-373B66AC,2026-02-01 03:40:17.000,208.51,,2,255,711
2277,TKT-D2C77778,2026-03-10 13:51:10.000,479.24,575514,2,255,711
2278,TKT-5604B7CE,2026-03-03 11:46:24.000,548.68,,2,255,710
2279,TKT-EA736462,2026-01-11 23:08:25.000,303.84,575076,2,255,710
2280,TKT-A9E12343,2025-12-12 21:13:13.000,229.1,572306,2,255,710
2281,TKT-A7F025EF,2025-10-24 13:34:22.000,388.56,,2,255,710
2282,TKT-2FBFFE7A,2025-09-12 20:52:15.000,123.75,1042254,2,493,1295
2283,TKT-F7748263,2026-02-27 07:42:24.000,575.5,1041438,2,493,1293
2284,TKT-33BEBD1F,2026-04-12 17:49:31.000,555.87,1041795,2,493,1293
2285,TKT-C0100718,2025-07-17 20:56:14.000,618.47,1042307,2,493,1293
2286,TKT-34CB8A70,2025-08-30 19:02:47.000,486.75,1041713,2,493,1293
2287,TKT-1D2EF18A,2026-01-31 00:41:56.000,386.46,1042465,2,493,1294
2288,TKT-58189BCF,2026-05-03 07:52:34.000,405.01,,2,493,1295
2289,TKT-90A18CFB,2025-07-22 10:20:09.000,309.79,,2,493,1294
2290,TKT-BA3A00AE,2026-02-16 03:16:10.000,225.38,1041602,2,493,1296
2291,TKT-68ACDEB4,2026-04-07 06:50:11.000,738.93,1041641,2,493,1295
2292,TKT-6C7B5EA3,2025-09-30 15:51:07.000,658.14,1042359,2,493,1295
2293,TKT-97C61DDA,2025-11-05 04:21:35.000,283.72,1041620,2,493,1296
2294,TKT-B197BC65,2025-10-28 17:59:39.000,443.85,,2,493,1294
2295,TKT-FE4435F5,2025-08-05 13:17:57.000,707.97,1041799,2,493,1296
2296,TKT-8844B1C2,2026-01-29 20:45:28.000,156.8,1041789,2,493,1295
2297,TKT-79D38E29,2025-10-17 16:01:09.000,437.78,1041348,2,493,1296
2298,TKT-0690E4E2,2025-12-07 11:11:27.000,224.94,,2,493,1294
2299,TKT-FD7B099A,2025-08-10 13:37:22.000,512.53,1042147,2,493,1295
2300,TKT-B6F9BEA4,2026-03-11 03:42:18.000,147.85,,2,493,1296
2301,TKT-E854330F,2025-12-13 15:14:20.000,394.96,1041428,2,493,1294
2302,TKT-32A889C6,2026-04-27 19:12:22.000,450.07,1041570,2,493,1294
2303,TKT-0A76D930,2026-04-06 11:49:16.000,265.59,1042008,2,493,1293
2304,TKT-6CFD8340,2025-12-28 13:04:28.000,352.62,,2,493,1293
